sequence,factor,metric,scope,group,unit,weighting,n,bin,lower,upper,fraction
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,148,147.5,148.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,149,148.5,149.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,150,149.5,150.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,151,150.5,151.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,152,151.5,152.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,153,152.5,153.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,154,153.5,154.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,155,154.5,155.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,156,155.5,156.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,157,156.5,157.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,158,157.5,158.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,159,158.5,159.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,160,159.5,160.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,161,160.5,161.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,162,161.5,162.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,163,162.5,163.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,164,163.5,164.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,165,164.5,165.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,166,165.5,166.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,167,166.5,167.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,168,167.5,168.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,169,168.5,169.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,170,169.5,170.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,171,170.5,171.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,172,171.5,172.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,173,172.5,173.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,174,173.5,174.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,175,174.5,175.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,176,175.5,176.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,177,176.5,177.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,178,177.5,178.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,179,178.5,179.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,180,179.5,180.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,181,180.5,181.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,182,181.5,182.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,183,182.5,183.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,184,183.5,184.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,185,184.5,185.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,186,185.5,186.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,187,186.5,187.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,188,187.5,188.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,189,188.5,189.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,190,189.5,190.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,191,190.5,191.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,192,191.5,192.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,193,192.5,193.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,194,193.5,194.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,195,194.5,195.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,196,195.5,196.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,197,196.5,197.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,198,197.5,198.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,199,198.5,199.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,200,199.5,200.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,201,200.5,201.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,202,201.5,202.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,203,202.5,203.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,204,203.5,204.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,205,204.5,205.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,206,205.5,206.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,207,206.5,207.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,208,207.5,208.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,209,208.5,209.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,210,209.5,210.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,211,210.5,211.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,212,211.5,212.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,213,212.5,213.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,214,213.5,214.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,215,214.5,215.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,216,215.5,216.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,217,216.5,217.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,218,217.5,218.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,219,218.5,219.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,220,219.5,220.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,221,220.5,221.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,222,221.5,222.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,223,222.5,223.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,224,223.5,224.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,225,224.5,225.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,226,225.5,226.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,227,226.5,227.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,228,227.5,228.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,229,228.5,229.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,230,229.5,230.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,231,230.5,231.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,232,231.5,232.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,233,232.5,233.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,234,233.5,234.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,235,234.5,235.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,236,235.5,236.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,237,236.5,237.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,238,237.5,238.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,239,238.5,239.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,240,239.5,240.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,241,240.5,241.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,242,241.5,242.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,243,242.5,243.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,244,243.5,244.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,245,244.5,245.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,246,245.5,246.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,247,246.5,247.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,248,247.5,248.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,249,248.5,249.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,250,249.5,250.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,251,250.5,251.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,252,251.5,252.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,253,252.5,253.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,254,253.5,254.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,255,254.5,255.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,256,255.5,256.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,257,256.5,257.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,258,257.5,258.5,0.0
all,D01,raw_semantic,all_frames,all,point,sequence_equal,987807187,259,258.5,259.5,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,0,-inf,-0.2,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,1,-0.2,-0.05,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,2,-0.05,0,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,3,0,0.05,0.01952770208900999
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,4,0.05,0.1,0.23978201634877383
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,5,0.1,0.25,0.6021798365122616
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,6,0.25,0.5,0.13851044504995458
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,7,0.5,1,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,8,1,2,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,9,2,5,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,2202,10,5,inf,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,0,-inf,-0.2,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,1,-0.2,-0.05,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,2,-0.05,0,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,3,0,0.05,0.02260726072607261
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,4,0.05,0.1,0.2386138613861386
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,5,0.1,0.25,0.6255775577557756
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,6,0.25,0.5,0.1132013201320132
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,7,0.5,1,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,8,1,2,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,9,2,5,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,2202,10,5,inf,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,0,-inf,-0.2,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,1,-0.2,-0.05,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,2,-0.05,0,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,3,0,0.05,0.02651150724459683
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,4,0.05,0.1,0.2860489007457553
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,5,0.1,0.25,0.611863838398898
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,6,0.25,0.5,0.07557575361074978
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,7,0.5,1,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,8,1,2,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,9,2,5,0.0
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,10,5,inf,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,0,-inf,-0.2,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,1,-0.2,-0.05,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,2,-0.05,0,0.0013623978201634877
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,3,0,0.05,0.23524069028156222
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,4,0.05,0.1,0.4259763851044505
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,5,0.1,0.25,0.298819255222525
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,6,0.25,0.5,0.03860127157129882
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,7,0.5,1,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,8,1,2,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,9,2,5,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,10,5,inf,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,0,-inf,-0.2,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,1,-0.2,-0.05,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,2,-0.05,0,0.0016501650165016502
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,3,0,0.05,0.2643014301430143
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,4,0.05,0.1,0.418921892189219
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,5,0.1,0.25,0.2978547854785479
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,6,0.25,0.5,0.01727172717271727
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,7,0.5,1,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,8,1,2,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,9,2,5,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,10,5,inf,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,0,-inf,-0.2,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,1,-0.2,-0.05,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,2,-0.05,0,0.001781102023245803
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,3,0,0.05,0.2735658434712718
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,4,0.05,0.1,0.4809627919017124
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,5,0.1,0.25,0.22419817356445904
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,6,0.25,0.5,0.019492089039310937
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,7,0.5,1,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,8,1,2,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,9,2,5,0.0
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,10,5,inf,0.0
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,0,0,0.01,0.0
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,1,0.01,0.05,0.03883666339721619
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,2,0.05,0.1,0.1135234022856765
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,3,0.1,0.25,0.36575232259557633
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,4,0.25,0.5,0.27573590187240327
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,5,0.5,1,0.15934713849612625
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,6,1,2,0.03789991073298141
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,7,2,5,0.006976052193654327
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,8,5,10,0.0017743197522564719
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,9,10,50,0.00015428867410925842
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,10,50,inf,0.0
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,0,0,0.01,0.0
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,1,0.01,0.05,0.01280528721633643
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,2,0.05,0.1,0.05778585157261986
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,3,0.1,0.25,0.2830768869386931
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,4,0.25,0.5,0.24557501501068502
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,5,0.5,1,0.14347234036446718
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,6,1,2,0.1217610234934902
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,7,2,5,0.09473845200925596
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,8,5,10,0.036835919134931824
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,9,10,50,0.0039492242595204514
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,10,50,inf,0.0
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,sequence_equal,90739,0,0,0.01,0.0
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,sequence_equal,90739,1,0.01,0.05,0.05319366400151231
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,sequence_equal,90739,2,0.05,0.1,0.16486359051306587
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,sequence_equal,90739,3,0.1,0.25,0.47950965221487923
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,sequence_equal,90739,4,0.25,0.5,0.19405281346667894
