sequence,factor,metric,scope,group,unit,weighting,n,denominator,frames,valid_frames,sequence_count,missing_fraction,empty_frame_fraction,minimum,maximum,mean,p05_value,p05_lower,p05_upper,p25_value,p25_lower,p25_upper,p50_value,p50_lower,p50_upper,p75_value,p75_lower,p75_upper,p95_value,p95_lower,p95_upper
all,D02,ground_height_median,all_frames,all,instance_frame,sequence_equal,2202,4729,8659,1515,16,0.5343624444914358,0.8250375332024483,0.016927860330410383,0.421880119536562,0.14303567133164843,0.05860060458436411,0.05860060458436411,0.05860060458436411,0.0902020248977502,0.0902020248977502,0.0902020248977502,0.13437299494266786,0.13437299494266786,0.13437299494266786,0.17491861121875307,0.17491861121875307,0.17491861121875307,0.2888892397240006,0.2888892397240006,0.2888892397240006
all,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,2202,4729,8659,1515,16,0.5343624444914358,0.8250375332024483,-0.002595498269327645,0.421880119536562,0.09228971694382376,0.01310275564220631,0.01310275564220631,0.01310275564220631,0.05136860359860083,0.05136860359860083,0.05136860359860083,0.07773397552299377,0.07773397552299377,0.07773397552299377,0.11840497472865608,0.11840497472865608,0.11840497472865608,0.21029289104579424,0.21029289104579424,0.21029289104579424
all,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,2202,4729,8659,1515,16,0.5343624444914358,0.8250375332024483,-0.002595498269327645,0.421880119536562,0.08492278969139275,0.010376996398096305,0.010376996398096305,0.010376996398096305,0.04834043320082487,0.04834043320082487,0.04834043320082487,0.07358438284370059,0.07358438284370059,0.07358438284370059,0.1130646216979397,0.1130646216979397,0.1130646216979397,0.18574715811240863,0.18574715811240863,0.18574715811240863
all,D02,ground_height_p05,all_frames,all,instance_frame,sequence_equal,2202,4729,8659,1515,16,0.5343624444914358,0.8250375332024483,-0.002595498269327645,0.421880119536562,0.0795435371951872,0.01325206685806286,0.01325206685806286,0.01325206685806286,0.047899872482685124,0.047899872482685124,0.047899872482685124,0.06757532183898501,0.06757532183898501,0.06757532183898501,0.09899565900654732,0.09899565900654732,0.09899565900654732,0.18311447100683953,0.18311447100683953,0.18311447100683953
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.021126244492176583,30.49469859578454,0.3600659260630793,0.055632825413060125,0.055632825413060125,0.055632825413060125,0.13767816162436655,0.13767816162436655,0.13767816162436655,0.23988554378456772,0.23988554378456772,0.23988554378456772,0.4418696674661354,0.4418696674661354,0.4418696674661354,0.970505337104616,0.970505337104616,0.970505337104616
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.021126244492176583,30.49469859578454,1.03474386877156,0.08465216146235897,0.08465216146235897,0.08465216146235897,0.19642821527768542,0.19642821527768542,0.19642821527768542,0.36357557906030513,0.36357557906030513,0.36357557906030513,1.0406597567914546,1.0406597567914546,1.0406597567914546,4.6103539206068,4.6103539206068,4.6103539206068
all,D02,nearest_normal_distance,all_frames,all,anomaly_point,sequence_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.021126244492176583,30.49469859578454,0.2902466243630128,0.0487676983083101,0.0487676983083101,0.0487676983083101,0.10879916146664445,0.10879916146664445,0.10879916146664445,0.1768963198679699,0.1768963198679699,0.1768963198679699,0.28177607420315337,0.28177607420315337,0.28177607420315337,0.808053332090312,0.808053332090312,0.808053332090312
all,D02,normal_neighbors_r0.5,all_frames,all,anomaly_point,observation_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.0,316.0,53.73412755265101,0.0,0.0,0.0,3.0,3.0,3.0,31.0,31.0,31.0,89.0,89.0,89.0,184.0,184.0,184.0
all,D02,normal_neighbors_r0.5,all_frames,all,anomaly_point,frame_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.0,316.0,17.16474111785575,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,11.0,11.0,102.0,102.0,102.0
all,D02,normal_neighbors_r0.5,all_frames,all,anomaly_point,sequence_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.0,316.0,64.89535845874175,0.0,0.0,0.0,10.0,10.0,10.0,47.0,47.0,47.0,105.0,105.0,105.0,196.0,196.0,196.0
125,A02,anomaly_fraction,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,0.0,0.0027306697326818052,0.000808934376288197,0.0,0.0,0.0,0.00019126858891598529,0.00019126858891598529,0.00019126858891598529,0.0003618585052831342,0.0003618585052831342,0.0003618585052831342,0.00145118315041553,0.00145118315041553,0.00145118315041553,0.0023677601945230596,0.0023677601945230596,0.0023677601945230596
125,A02,anomaly_fraction,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,0.0,0.0027306697326818052,0.000808934376288197,0.0,0.0,0.0,0.00019126858891598529,0.00019126858891598529,0.00019126858891598529,0.0003618585052831342,0.0003618585052831342,0.0003618585052831342,0.00145118315041553,0.00145118315041553,0.00145118315041553,0.0023677601945230596,0.0023677601945230596,0.0023677601945230596
125,A02,ignore_fraction,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,0.1419384583588366,0.4388197033394146,0.21350446134874487,0.1434441628626476,0.1434441628626476,0.1434441628626476,0.1474810921676708,0.1474810921676708,0.1474810921676708,0.16835866674121586,0.16835866674121586,0.16835866674121586,0.24389065971216073,0.24389065971216073,0.24389065971216073,0.42201390652781307,0.42201390652781307,0.42201390652781307
125,A02,ignore_fraction,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,0.1419384583588366,0.4388197033394146,0.21350446134874487,0.1434441628626476,0.1434441628626476,0.1434441628626476,0.1474810921676708,0.1474810921676708,0.1474810921676708,0.16835866674121586,0.16835866674121586,0.16835866674121586,0.24389065971216073,0.24389065971216073,0.24389065971216073,0.42201390652781307,0.42201390652781307,0.42201390652781307
125,A02,ignore,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,17856.0,55322.0,26751.254901960783,17979.0,17979.0,17979.0,18532.0,18532.0,18532.0,21078.0,21078.0,21078.0,30300.0,30300.0,30300.0,53090.0,53090.0,53090.0
125,A02,ignore,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,17856.0,55322.0,26751.254901960783,17979.0,17979.0,17979.0,18532.0,18532.0,18532.0,21078.0,21078.0,21078.0,30300.0,30300.0,30300.0,53090.0,53090.0,53090.0
125,A02,normal_fraction,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,0.5610692472435949,0.8570838069649684,0.7856866042749672,0.577986093472187,0.577986093472187,0.577986093472187,0.7561093402878393,0.7561093402878393,0.7561093402878393,0.8311647656582358,0.8311647656582358,0.8311647656582358,0.8505389568111119,0.8505389568111119,0.8505389568111119,0.8547782685653235,0.8547782685653235,0.8547782685653235
125,A02,normal_fraction,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,0.5610692472435949,0.8570838069649684,0.7856866042749672,0.577986093472187,0.577986093472187,0.577986093472187,0.7561093402878393,0.7561093402878393,0.7561093402878393,0.8311647656582358,0.8311647656582358,0.8311647656582358,0.8505389568111119,0.8505389568111119,0.8505389568111119,0.8547782685653235,0.8547782685653235,0.8547782685653235
125,A02,normal,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,70734.0,107822.0,98363.52549019607,72759.0,72759.0,72759.0,94463.0,94463.0,94463.0,103904.0,103904.0,103904.0,106418.0,106418.0,106418.0,107208.0,107208.0,107208.0
125,A02,normal,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,70734.0,107822.0,98363.52549019607,72759.0,72759.0,72759.0,94463.0,94463.0,94463.0,103904.0,103904.0,103904.0,106418.0,106418.0,106418.0,107208.0,107208.0,107208.0
125,A02,slots,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
125,A02,slots,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
125,A02,visible_fraction,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,0.9443588256835938,0.9626693725585938,0.9553241206150429,0.9467391967773438,0.9467391967773438,0.9467391967773438,0.9525527954101562,0.9525527954101562,0.9525527954101562,0.9561691284179688,0.9561691284179688,0.9561691284179688,0.9583511352539062,0.9583511352539062,0.9583511352539062,0.9619369506835938,0.9619369506835938,0.9619369506835938
125,A02,visible_fraction,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,0.9443588256835938,0.9626693725585938,0.9553241206150429,0.9467391967773438,0.9467391967773438,0.9467391967773438,0.9525527954101562,0.9525527954101562,0.9525527954101562,0.9561691284179688,0.9561691284179688,0.9561691284179688,0.9583511352539062,0.9583511352539062,0.9583511352539062,0.9619369506835938,0.9619369506835938,0.9619369506835938
125,A02,visible,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,123779.0,126179.0,125216.2431372549,124091.0,124091.0,124091.0,124853.0,124853.0,124853.0,125327.0,125327.0,125327.0,125613.0,125613.0,125613.0,126083.0,126083.0,126083.0
125,A02,visible,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,123779.0,126179.0,125216.2431372549,124091.0,124091.0,124091.0,124853.0,124853.0,124853.0,125327.0,125327.0,125327.0,125613.0,125613.0,125613.0,126083.0,126083.0,126083.0
125,A02,zero_slot_fraction,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,0.03733062744140625,0.05564117431640625,0.04467587938495711,0.03806304931640625,0.03806304931640625,0.03806304931640625,0.04164886474609375,0.04164886474609375,0.04164886474609375,0.04383087158203125,0.04383087158203125,0.04383087158203125,0.04744720458984375,0.04744720458984375,0.04744720458984375,0.05326080322265625,0.05326080322265625,0.05326080322265625
125,A02,zero_slot_fraction,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,0.03733062744140625,0.05564117431640625,0.04467587938495711,0.03806304931640625,0.03806304931640625,0.03806304931640625,0.04164886474609375,0.04164886474609375,0.04164886474609375,0.04383087158203125,0.04383087158203125,0.04383087158203125,0.04744720458984375,0.04744720458984375,0.04744720458984375,0.05326080322265625,0.05326080322265625,0.05326080322265625
125,A02,zero_slots,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,4893.0,7293.0,5855.756862745098,4989.0,4989.0,4989.0,5459.0,5459.0,5459.0,5745.0,5745.0,5745.0,6219.0,6219.0,6219.0,6981.0,6981.0,6981.0
125,A02,zero_slots,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,4893.0,7293.0,5855.756862745098,4989.0,4989.0,4989.0,5459.0,5459.0,5459.0,5745.0,5745.0,5745.0,6219.0,6219.0,6219.0,6981.0,6981.0,6981.0
125,B01,anomaly_in_range,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,0.0,342.0,101.46274509803922,0.0,0.0,0.0,24.0,24.0,24.0,45.0,45.0,45.0,183.0,183.0,183.0,297.0,297.0,297.0
125,B01,anomaly_in_range,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,0.0,342.0,101.46274509803922,0.0,0.0,0.0,24.0,24.0,24.0,45.0,45.0,45.0,183.0,183.0,183.0,297.0,297.0,297.0
125,B01,anomaly,all_frames,all,frame,observation_equal,255,255,255,255,1,0.0,0.0,0.0,342.0,101.46274509803922,0.0,0.0,0.0,24.0,24.0,24.0,45.0,45.0,45.0,183.0,183.0,183.0,297.0,297.0,297.0
125,B01,anomaly,all_frames,all,frame,frame_equal,255,255,255,255,1,0.0,0.0,0.0,342.0,101.46274509803922,0.0,0.0,0.0,24.0,24.0,24.0,45.0,45.0,45.0,183.0,183.0,183.0,297.0,297.0,297.0
125,B02,anomaly_distance_median,all_frames,all,frame,observation_equal,211,255,255,211,1,0.17254901960784313,0.17254901960784313,3.506542921066284,19.217063903808594,10.80968477262705,4.168331146240234,4.168331146240234,4.168331146240234,5.1316633224487305,5.1316633224487305,5.1316633224487305,8.620402336120605,8.620402336120605,8.620402336120605,17.537626266479492,17.537626266479492,17.537626266479492,19.124570846557617,19.124570846557617,19.124570846557617
125,B02,anomaly_distance_median,all_frames,all,frame,frame_equal,211,255,255,211,1,0.17254901960784313,0.17254901960784313,3.506542921066284,19.217063903808594,10.80968477262705,4.168331146240234,4.168331146240234,4.168331146240234,5.1316633224487305,5.1316633224487305,5.1316633224487305,8.620402336120605,8.620402336120605,8.620402336120605,17.537626266479492,17.537626266479492,17.537626266479492,19.124570846557617,19.124570846557617,19.124570846557617
125,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,211,255,255,211,1,0.17254901960784313,0.17254901960784313,3.506542921066284,19.217063903808594,10.80968477262705,4.168331146240234,4.168331146240234,4.168331146240234,5.1316633224487305,5.1316633224487305,5.1316633224487305,8.620402336120605,8.620402336120605,8.620402336120605,17.537626266479492,17.537626266479492,17.537626266479492,19.124570846557617,19.124570846557617,19.124570846557617
125,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,211,255,255,211,1,0.17254901960784313,0.17254901960784313,3.506542921066284,19.217063903808594,10.80968477262705,4.168331146240234,4.168331146240234,4.168331146240234,5.1316633224487305,5.1316633224487305,5.1316633224487305,8.620402336120605,8.620402336120605,8.620402336120605,17.537626266479492,17.537626266479492,17.537626266479492,19.124570846557617,19.124570846557617,19.124570846557617
125,B02,distance,all_frames,all,anomaly_point,observation_equal,25873,25873,255,211,1,0.0,0.17254901960784313,3.4950437545776367,19.570064544677734,6.913485978101498,4.2692179679870605,4.2692179679870605,4.2692179679870605,4.568236827850342,4.568236827850342,4.568236827850342,5.62890100479126,5.62890100479126,5.62890100479126,7.248185634613037,7.248185634613037,7.248185634613037,17.264665603637695,17.264665603637695,17.264665603637695
125,B02,distance,all_frames,all,anomaly_point,frame_equal,25873,25873,255,211,1,0.0,0.17254901960784313,3.4950437545776367,19.570064544677734,10.837428608100781,4.161223411560059,4.161223411560059,4.161223411560059,5.2120819091796875,5.2120819091796875,5.2120819091796875,8.68316650390625,8.68316650390625,8.68316650390625,17.45906639099121,17.45906639099121,17.45906639099121,19.272064208984375,19.272064208984375,19.272064208984375
125,B04,azimuth,all_frames,all,anomaly_point,observation_equal,25873,25873,255,211,1,0.0,0.17254901960784313,-0.061579198830966464,2.9882555868899394,0.8805860806690575,-0.030356708229469627,-0.030356708229469627,-0.030356708229469627,0.1046625908889805,0.1046625908889805,0.1046625908889805,0.42387625534711487,0.42387625534711487,0.42387625534711487,0.6019649955194502,0.6019649955194502,0.6019649955194502,2.8288233757993386,2.8288233757993386,2.8288233757993386
125,B04,azimuth,all_frames,all,anomaly_point,frame_equal,25873,25873,255,211,1,0.0,0.17254901960784313,-0.061579198830966464,2.9882555868899394,0.633926940237842,-0.043171569692110036,-0.043171569692110036,-0.043171569692110036,-0.024760385533640062,-0.024760385533640062,-0.024760385533640062,0.019035945014648708,0.019035945014648708,0.019035945014648708,0.4976704453626953,0.4976704453626953,0.4976704453626953,2.8348109446147087,2.8348109446147087,2.8348109446147087
125,B04,elevation,all_frames,all,anomaly_point,observation_equal,25873,25873,255,211,1,0.0,0.17254901960784313,-0.36795163651257984,-0.043162318363894545,-0.25958566139684147,-0.36189729691055544,-0.36189729691055544,-0.36189729691055544,-0.32943923977530987,-0.32943923977530987,-0.32943923977530987,-0.28440545652817506,-0.28440545652817506,-0.28440545652817506,-0.20675017542367427,-0.20675017542367427,-0.20675017542367427,-0.09185819868656851,-0.09185819868656851,-0.09185819868656851
