structure_id,semantic,instance_id,frame,returns_all,returns_2p5_50m,range_min_m,range_median_m,range_max_m,range_2p5_50m_median_m,centroid_world_x_m,centroid_world_y_m,centroid_world_z_m,azimuth_lidar_deg,elevation_lidar_deg,azimuth_world_deg,elevation_world_deg,previous_observed_frame,gap_frames,centroid_displacement_m,nn_world_median_m,nn_world_p95_m
206:10:70,10,70,374,3,3,23.60317421,23.80268478,23.83443832,23.80268478,51.51351342,-31.29575985,-1.03289159,154.23233934,-8.05218041,111.57351095,-5.8291379,373,1,0.0953436,0.04352627,0.12992356
206:10:70,10,70,375,2,2,23.84817505,23.97730637,24.10643768,23.97730637,51.52946688,-31.33470145,-1.08301458,154.5233133,-8.22310006,111.87934248,-5.91604166,374,1,0.06544674,0.03542314,0.12644782
206:10:70,10,70,376,2,2,24.13068199,24.1529274,24.1751709,24.1529274,51.60424341,-31.40113184,-1.02323871,154.69526067,-8.05000689,112.06953426,-5.72183825,375,1,0.1165233,0.17709283,0.27512989
206:10:70,10,70,377,1,1,24.51343727,24.51343727,24.51343727,24.51343727,51.56325512,-31.34044065,-1.08058975,155.06182656,-8.0660848,112.41416936,-5.76877767,376,1,0.09301936,0.16196473,0.21014466
206:10:70,10,70,378,0,0,,,,,,,,,,,,,,,,
206:10:70,10,70,379,0,0,,,,,,,,,,,,,,,,
206:10:70,10,70,380,0,0,,,,,,,,,,,,,,,,
206:10:70,10,70,381,0,0,,,,,,,,,,,,,,,,
206:10:70,10,70,382,1,1,22.61940384,22.61940384,22.61940384,22.61940384,54.83342662,-33.60274523,-0.33291306,151.89768802,-6.67892827,108.58645936,-4.33890299,377,5,4.04611716,4.04611716,4.04611716
206:10:70,10,70,383,3,3,22.83840561,22.93440437,23.15165329,22.93440437,54.86072826,-33.53021476,-0.30546567,152.47581203,-6.55982941,108.84907383,-4.1965105,382,1,0.08221562,0.16075712,0.36907554
206:10:70,10,70,384,2,2,23.16140175,23.19440079,23.22740173,23.19440079,54.7299073,-33.66798701,-0.35825119,153.47949216,-6.68146571,109.57121713,-4.2907807,383,1,0.19718425,0.05458938,0.39609503
206:10:70,10,70,385,2,2,23.44340134,23.47990227,23.5164032,23.47990227,54.7149089,-33.68089948,-0.34846466,154.18260709,-6.68266389,109.96683363,-4.22908357,384,1,0.02207849,0.02236909,0.02403246
206:10:70,10,70,386,3,3,23.76040268,23.78140068,23.87565231,23.78140068,54.74821714,-33.64071107,-0.33178721,154.70440177,-6.56376089,110.19295497,-4.1325879,385,1,0.05479675,0.05551269,0.16771999
206:10:70,10,70,387,3,3,23.96765327,24.00965118,24.03265381,24.00965118,54.53245025,-33.82564955,-0.28175844,155.9831218,-6.32528024,111.16786554,-3.97063115,386,1,0.2885489,0.10895436,0.44244375
206:10:70,10,70,388,3,3,24.28165245,24.3526516,24.45965195,24.3526516,54.53193256,-33.75142862,-0.34339299,156.5686264,-6.32684854,111.4326112,-4.05730493,387,1,0.09647711,0.11461617,0.19048872
206:10:70,10,70,389,2,2,24.66184807,24.66384888,24.66584778,24.66384888,54.72773505,-33.68315648,-0.27110529,156.64268975,-5.98769418,111.21753874,-3.82979901,388,1,0.2196024,0.14222811,0.4945214
206:10:70,10,70,390,2,2,24.84784698,24.87584686,24.90384674,24.87584686,54.42387078,-33.88835555,-0.29716128,158.04833731,-5.98870488,112.33242342,-3.85314002,389,1,0.36758546,0.29950469,0.49985881
206:10:70,10,70,391,2,2,25.20184708,25.24334717,25.28484535,25.24334717,54.50453958,-33.7849694,-0.31648022,158.39900638,-5.99048558,112.33471579,-3.83711251,390,1,0.13254952,0.1766014,0.27243081
206:10:70,10,70,392,3,3,25.52784729,25.53909492,25.57184601,25.53909492,54.73328946,-33.68035962,-0.26311863,158.44790868,-5.87097127,112.02615143,-3.67519119,391,1,0.2571326,0.30813725,0.55334777
206:10:70,10,70,393,4,4,25.82084465,25.84684753,25.94684792,25.84684753,54.67676701,-33.69622467,-0.30273301,159.19090342,-5.99220022,112.38303852,-3.73864444,392,1,0.07082222,0.09939396,0.32452292
206:10:70,10,70,394,3,3,26.1398468,26.15784645,26.22584343,26.15784645,54.78019555,-33.63133149,-0.32058657,159.63043636,-5.99306982,112.34529297,-3.71882012,393,1,0.1233991,0.03710255,0.27472196
206:10:70,10,70,395,4,4,26.42484665,26.44984436,26.58984566,26.44984436,54.64891185,-33.67563448,-0.34271435,160.68451098,-5.99438656,112.88642727,-3.71821036,394,1,0.14031323,0.05548314,0.40597945
206:10:70,10,70,396,2,2,26.72784424,26.73284531,26.73784447,26.73284531,54.72701115,-33.66794054,-0.33821893,161.21276144,-5.99484048,112.89905631,-3.68903566,395,1,0.07860602,0.11808517,0.43809144
206:10:70,10,70,397,2,2,26.97484398,26.98534584,26.9958477,26.98534584,54.70928135,-33.69183411,-0.36445446,161.91582721,-5.99563731,113.11939678,-3.67473744,396,1,0.03966801,0.04002315,0.04224
206:10:70,10,70,398,1,1,27.30184364,27.30184364,27.30184364,27.30184364,54.73827773,-33.62446935,-0.34117477,162.4432091,-5.99658807,113.17031355,-3.59014867,397,1,0.07694637,0.1026181,0.14559261
206:10:70,10,70,399,3,3,27.50684357,27.53684425,27.5868454,27.53684425,54.69155023,-33.64253104,-0.31376378,163.14597097,-5.99739412,113.41646283,-3.51089948,398,1,0.05710557,0.12895925,0.21336128
206:10:70,10,70,400,4,4,27.68709373,27.72484207,27.78184509,27.72484207,54.58075328,-33.73538183,-0.24539069,164.01674644,-5.90830551,113.8568019,-3.34228081,399,1,0.15991282,0.14384608,0.37125385
206:10:70,10,70,401,2,2,27.97784615,27.99734497,28.0168438,27.99734497,54.39474843,-33.77095774,-0.30635014,164.90457157,-5.99910816,114.34777615,-3.43784205,400,1,0.19894598,0.11165076,0.19802271
206:10:70,10,70,402,2,2,28.10484314,28.14284325,28.18084335,28.14284325,54.41387564,-33.82495722,-0.30857576,165.43070087,-5.99933264,114.43120056,-3.42131847,401,1,0.05733016,0.11437448,0.13704759
206:10:70,10,70,403,3,3,28.3408432,28.43584442,28.44084167,28.43584442,54.44663035,-33.71888378,-0.3177775,165.84176705,-6.00015379,114.36543393,-3.41057306,402,1,0.11139623,0.13256431,0.16405724
206:10:70,10,70,404,3,3,28.4828434,28.50784302,28.57184219,28.50784302,54.54786537,-33.72791198,-0.34024019,166.19272247,-6.00047672,114.26301652,-3.42696595,403,1,0.10408943,0.09884591,0.12546802
206:10:70,10,70,405,2,2,28.73984337,28.76284409,28.7858429,28.76284409,54.72391104,-33.55101073,-0.34656912,166.13434367,-6.00085261,113.84962163,-3.41990022,404,1,0.24965214,0.10764053,0.51232573
206:10:70,10,70,406,1,1,28.8408432,28.8408432,28.8408432,28.8408432,54.67917204,-33.63092403,-0.34572435,166.6618221,-6.00103849,114.03263562,-3.408129,405,1,0.09158836,0.10703193,0.17170436
206:10:70,10,70,407,1,1,29.00184059,29.00184059,29.00184059,29.00184059,54.66704279,-33.59012438,-0.32882194,167.01336895,-6.00147736,114.07392079,-3.36478948,406,1,0.04579762,0.04579762,0.04579762
206:10:70,10,70,408,1,1,29.08384514,29.08384514,29.08384514,29.08384514,54.62029726,-33.62897157,-0.32376581,167.36492592,-6.00169787,114.21332104,-3.34717045,407,1,0.06099027,0.06099027,0.06099027
206:10:70,10,70,409,3,3,29.15284348,29.16684151,29.21184349,29.16684151,54.4466787,-33.68632013,-0.32513723,167.95058595,-6.00227302,114.612552,-3.33960804,408,1,0.18285005,0.12766465,0.55025228
206:10:70,10,70,410,1,1,29.25984383,29.25984383,29.25984383,29.25984383,54.60838166,-33.58547218,-0.33042239,167.71647401,-6.00216914,114.25341905,-3.33791365,409,1,0.1906465,0.10857153,0.55581834
206:10:70,10,70,411,3,3,29.25984383,29.26409149,29.28884315,29.26409149,54.6113628,-33.59782823,-0.27188399,167.82281324,-5.882306,114.26781993,-3.22079419,410,1,0.05990245,0.129365,0.18774321
206:10:70,10,70,412,3,3,29.23409271,29.30184364,29.31584358,29.30184364,54.6183318,-33.60835404,-0.26170009,167.82294243,-5.88251663,114.26247498,-3.20657091,411,1,0.01621948,0.01865698,0.05306188
206:10:70,10,70,413,3,3,29.26009178,29.29084206,29.30184174,29.29084206,54.60642059,-33.60461117,-0.26047691,167.8228891,-5.88241254,114.2739932,-3.20873892,412,1,0.01254521,0.01132705,0.03280112
206:10:70,10,70,414,1,1,29.33884239,29.33884239,29.33884239,29.33884239,54.64988864,-33.51673764,-0.35908319,167.71646689,-6.0023791,114.15341697,-3.39321121,413,1,0.13904829,0.2116206,0.23422623
206:10:70,10,70,415,0,0,,,,,,,,,,,,,,,,
206:10:70,10,70,416,2,2,29.26709175,29.27459145,29.28209114,29.27459145,54.61298293,-33.60767813,-0.25671497,167.85988423,-5.64239137,114.29021744,-3.18252855,414,2,0.14181487,0.16244154,0.2002926
206:10:70,10,70,417,2,2,29.28409195,29.2850914,29.28609085,29.2850914,54.60847679,-33.59653854,-0.26331311,167.85993585,-5.64241927,114.28809403,-3.18563901,416,1,0.0137088,0.014369,0.02096935
206:10:70,10,70,418,2,2,29.25609207,29.27159119,29.2870903,29.27159119,54.61889706,-33.60295601,-0.26091449,167.85983557,-5.64238379,114.27360906,-3.18732196,417,1,0.01247074,0.01853862,0.02675604
206:10:70,10,70,419,2,2,29.27109337,29.27709198,29.2830925,29.27709198,54.61384118,-33.5969941,-0.25452926,167.85989381,-5.64239779,114.27695833,-3.17907818,418,1,0.01009343,0.01280005,0.01757856
206:10:70,10,70,420,2,2,29.2830925,29.28859329,29.29409218,29.28859329,54.60166868,-33.59301968,-0.24037276,167.85989753,-5.64242844,114.28841658,-3.1528715,419,1,0.01908855,0.01909325,0.01930454
206:10:70,10,70,421,1,1,29.2850914,29.2850914,29.2850914,29.2850914,54.68566511,-33.55191724,-0.23662766,167.68414866,-5.64239308,114.10572028,-3.15109252,420,1,0.09358865,0.09450557,0.17426528
206:10:70,10,70,422,2,2,29.26109123,29.27309036,29.2850914,29.27309036,54.61395126,-33.60527846,-0.25138425,167.85985669,-5.64238763,114.28515044,-3.17590719,421,1,0.09059831,0.09825425,0.17184357
206:10:70,10,70,423,1,1,29.29809189,29.29809189,29.29809189,29.29809189,54.68916683,-33.54433945,-0.24893636,167.68415003,-5.64242724,114.10550728,-3.16442118,422,1,0.09683459,0.10007419,0.17798324
206:10:70,10,70,424,1,1,29.29209137,29.29209137,29.29209137,29.29209137,54.68188596,-33.54943016,-0.24340457,167.68414952,-5.64241142,114.10914959,-3.15761703,423,1,0.01046552,0.01046552,0.01046552
206:10:70,10,70,425,2,2,29.26709175,29.273592,29.28009224,29.273592,54.61628534,-33.60475343,-0.25420016,167.85989028,-5.64238867,114.27744531,-3.17864034,424,1,0.08649075,0.09795109,0.16717656
206:10:70,10,70,426,3,3,29.24235535,29.25809097,29.2870903,29.25809097,54.64040459,-33.59867272,-0.20914309,167.80932686,-5.5358059,114.23148302,-3.08197004,425,1,0.05146701,0.01507028,0.14340682
206:10:70,10,70,427,3,3,29.24435425,29.27209091,29.3020916,29.27209091,54.64302071,-33.58993276,-0.21807016,167.80934032,-5.53586347,114.22376644,-3.09407931,426,1,0.01276415,0.01517996,0.01585805
206:10:70,10,70,428,3,3,29.22235489,29.26709175,29.27809143,29.26709175,54.64607483,-33.60221278,-0.20593744,167.80938581,-5.53583677,114.22400764,-3.08027221,427,1,0.01753081,0.02150009,0.02307524
206:10:70,10,70,429,3,3,29.23435402,29.26509285,29.27508926,29.26509285,54.65001127,-33.60202954,-0.21899274,167.80937141,-5.53580755,114.22571005,-3.09721811,428,1,0.01363707,0.01491283,0.01613304
206:10:70,10,70,430,3,3,29.24435425,29.25709152,29.2870903,29.25709152,54.64549381,-33.60175662,-0.2141623,167.80932188,-5.53580076,114.23114806,-3.09241294,429,1,0.00661929,0.01115061,0.01243579
206:10:70,10,70,431,3,3,29.23035431,29.25909233,29.2870903,29.25909233,54.64328487,-33.60714345,-0.21163672,167.80934305,-5.53582658,114.2305159,-3.08715807,430,1,0.00634633,0.00516085,0.01396692
206:10:70,10,70,432,3,3,29.23035431,29.25709152,29.28808975,29.25709152,54.64067919,-33.60626601,-0.20668049,167.80933646,-5.53582449,114.23452357,-3.08165749,431,1,0.00566778,0.00574977,0.00613357
206:10:70,10,70,433,1,1,29.29909325,29.29909325,29.29909325,29.29909325,54.68206437,-33.54242729,-0.25496367,167.68415038,-5.64242975,114.1149968,-3.17100182,432,1,0.0901076,0.17168493,0.18313825
206:10:70,10,70,434,1,1,29.32609177,29.32609177,29.32609177,29.32609177,54.66327795,-33.5113342,-0.2474633,167.68415265,-5.64250131,114.11917311,-3.16201066,433,1,0.037094,0.037094,0.037094
206:10:70,10,70,435,1,1,29.30509186,29.30509186,29.30509186,29.30509186,54.65839324,-33.53115961,-0.24440703,167.68415088,-5.64244556,114.1339235,-3.15322658,434,1,0.02064577,0.02064577,0.02064577
206:10:70,10,70,436,1,1,29.29309273,29.29309273,29.29309273,29.29309273,54.64604491,-33.53494049,-0.22963951,167.68414987,-5.64241394,114.15520957,-3.13340758,435,1,0.01961775,0.01961775,0.01961775
206:10:70,10,70,437,1,1,29.25909042,29.25909042,29.25909042,29.25909042,54.64254841,-33.55950897,-0.22674634,167.68414685,-5.64232422,114.16951748,-3.13055178,436,1,0.02498412,0.02498412,0.02498412
206:10:70,10,70,438,0,0,,,,,,,,,,,,,,,,
206:10:70,10,70,439,0,0,,,,,,,,,,,,,,,,
206:10:70,10,70,440,1,1,29.15584373,29.15584373,29.15584373,29.15584373,54.56109301,-33.63718182,-0.38741422,167.71648187,-6.0018916,114.34816272,-3.45467951,437,3,0.19616886,0.19616886,0.19616886
206:10:70,10,70,441,1,1,29.13484192,29.13484192,29.13484192,29.13484192,54.53894611,-33.63593406,-0.38941191,167.71648426,-6.00183526,114.38480885,-3.46252507,440,1,0.02227179,0.02227179,0.02227179
206:10:70,10,70,442,1,1,29.11084366,29.11084366,29.11084366,29.11084366,54.5163085,-33.63664268,-0.38193359,167.71648605,-6.00177096,114.40722652,-3.46036853,441,1,0.02385139,0.02385139,0.02385139
206:10:70,10,70,443,1,1,29.06584358,29.06584358,29.06584358,29.06584358,54.50357868,-33.63715716,-0.38894067,167.71648933,-6.00164993,114.41705126,-3.46625655,442,1,0.01454002,0.01454002,0.01454002
206:10:70,10,70,444,0,0,,,,,,,,,,,,,,,,
206:10:70,10,70,445,1,1,28.99384499,28.99384499,28.99384499,28.99384499,54.61603483,-33.53990197,-0.37567156,167.3649338,-6.00145505,114.11266592,-3.45802491,443,2,0.1492683,0.1492683,0.1492683
206:10:70,10,70,446,1,1,28.88384438,28.88384438,28.88384438,28.88384438,54.61994319,-33.60218564,-0.36908091,167.36494287,-6.00115606,114.141134,-3.46652602,445,1,0.06275323,0.06275323,0.06275323
206:10:70,10,70,447,1,1,28.85084343,28.85084343,28.85084343,28.85084343,54.56333876,-33.5962734,-0.38752582,167.36494528,-6.00106621,114.21309981,-3.48783175,446,1,0.05982668,0.05982668,0.05982668
206:10:70,10,70,448,1,1,28.78684425,28.78684425,28.78684425,28.78684425,54.5152952,-33.61268379,-0.37193177,167.3649508,-6.00089051,114.26147943,-3.47691282,447,1,0.05310988,0.05310988,0.05310988
206:10:71,10,71,0,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,1,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,2,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,3,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,4,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,5,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,6,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,7,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,8,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,9,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,10,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,11,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,12,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,13,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,14,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,15,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,16,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,17,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,18,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,19,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,20,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,21,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,22,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,23,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,24,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,25,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,26,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,27,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,28,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,29,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,30,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,31,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,32,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,33,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,34,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,35,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,36,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,37,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,38,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,39,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,40,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,41,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,42,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,43,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,44,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,45,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,46,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,47,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,48,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,49,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,50,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,51,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,52,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,53,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,54,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,55,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,56,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,57,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,58,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,59,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,60,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,61,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,62,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,63,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,64,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,65,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,66,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,67,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,68,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,69,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,70,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,71,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,72,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,73,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,74,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,75,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,76,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,77,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,78,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,79,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,80,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,81,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,82,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,83,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,84,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,85,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,86,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,87,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,88,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,89,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,90,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,91,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,92,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,93,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,94,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,95,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,96,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,97,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,98,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,99,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,100,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,101,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,102,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,103,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,104,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,105,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,106,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,107,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,108,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,109,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,110,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,111,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,112,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,113,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,114,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,115,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,116,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,117,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,118,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,119,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,120,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,121,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,122,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,123,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,124,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,125,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,126,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,127,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,128,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,129,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,130,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,131,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,132,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,133,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,134,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,135,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,136,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,137,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,138,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,139,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,140,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,141,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,142,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,143,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,144,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,145,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,146,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,147,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,148,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,149,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,150,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,151,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,152,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,153,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,154,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,155,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,156,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,157,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,158,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,159,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,160,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,161,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,162,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,163,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,164,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,165,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,166,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,167,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,168,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,169,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,170,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,171,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,172,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,173,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,174,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,175,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,176,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,177,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,178,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,179,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,180,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,181,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,182,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,183,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,184,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,185,0,0,,,,,,,,,,,,,,,,
206:10:71,10,71,186,0,0,,,,,,,,,,,,,,,,
