aspect,azimuth_gap,azimuth_span,elevation_span,frame,ground_height_median,ground_height_p05,ground_rmse,ground_status,ground_support,height,instance,length,linearity,planarity,points,scattering,segment,sequence,shape_status,source_frame,source_sequence,unique_points,version,width
1.1706481779786309,0.01146770770972838,0.025031262955043765,0.03663776072602876,357,0.6856677901099117,0.10174035845062712,0.02722553558543623,local_plane_proxy,37,0.899728536605835,60001,0.5059356689453125,0.4909647216321046,0.43668874861248946,17,0.07234652975540597,0,002_00,reliable_visible_extent,357,206,17,synthetic/pilot_v2_r2/train/002,0.43218421936035156
1.204431795254837,0.006134376268105202,0.025346355800958342,0.03663276369883831,358,0.7693251701057049,0.24859501973906015,0.029480625777933273,local_plane_proxy,45,0.8915082067251205,60001,0.53515625,0.4000549845023432,0.5610563632771468,14,0.03888865222050997,0,002_00,reliable_visible_extent,358,206,14,synthetic/pilot_v2_r2/train/002,0.4443225860595703
1.0111061387294484,0.006135923322194148,0.025346292035718143,0.03663289388614987,359,0.7104719860134455,0.1803428691031285,0.026936526544759167,local_plane_proxy,44,0.8903834223747253,60001,0.49558448791503906,0.46796283488400453,0.4136666657818166,18,0.11837049933417888,0,002_00,reliable_visible_extent,359,206,18,synthetic/pilot_v2_r2/train/002,0.4901409149169922
1.3534915248383113,0.011460891045195543,0.025346302695377965,0.042738012474689786,360,0.6759575510318023,0.18820566656877896,0.022067119434517186,local_plane_proxy,36,1.0317892730236053,60001,0.5979404449462891,0.49214577465209447,0.40856461539273226,19,0.09928960995517327,0,002_00,reliable_visible_extent,360,206,19,synthetic/pilot_v2_r2/train/002,0.4417762756347656
1.0298323927043203,0.011460985006592206,0.025346330266224015,0.036302811090033735,361,0.6747250545738741,0.22138061297766876,0.020000808935222044,local_plane_proxy,31,0.8794656097888947,60001,0.5526847839355469,0.3573511954440257,0.48841543884047184,21,0.15423336571550242,0,002_00,reliable_visible_extent,361,206,21,synthetic/pilot_v2_r2/train/002,0.5366744995117188
1.0083540785877603,0.0055414098824569935,0.025138102974222143,0.0362907153310827,362,0.68650143169638,0.10487370256975415,0.022198249759155866,local_plane_proxy,33,0.8639192879199982,60001,0.5211048126220703,0.4860906210157659,0.4221876827377414,21,0.09172169624649269,0,002_00,reliable_visible_extent,362,206,21,synthetic/pilot_v2_r2/train/002,0.5167875289916992
1.1822120746043168,0.0061359026939823424,0.03127408088753292,0.03629001164265333,363,0.7107633730703921,0.24797754305974373,0.022903147839087472,local_plane_proxy,33,0.856617659330368,60001,0.6611948013305664,0.2640199705153517,0.611325714074482,20,0.12465431541016635,0,002_00,reliable_visible_extent,363,206,20,synthetic/pilot_v2_r2/train/002,0.5592861175537109
1.053052107198502,0.011467667080108046,0.02513813402517151,0.036289190956898226,364,0.713845046702009,0.2541836815642034,0.022732577482708745,local_plane_proxy,35,0.8501569926738739,60001,0.5781745910644531,0.4092243098077923,0.48143631368573647,20,0.1093393765064713,0,002_00,reliable_visible_extent,364,206,20,synthetic/pilot_v2_r2/train/002,0.549046516418457
1.1332626440062945,0.005927819017708558,0.025138146392130523,0.0362896263066409,365,0.7408857618744652,0.15397129498399892,0.021445795095751015,local_plane_proxy,36,0.8449139893054962,60001,0.5432662963867188,0.4857286011290823,0.42800513090256964,20,0.086266267968348,0,002_00,reliable_visible_extent,365,206,20,synthetic/pilot_v2_r2/train/002,0.4793825149536133
1.1345989095717806,0.011784301972432187,0.02482499924930437,0.03628882280796181,366,0.6098261627820099,0.16715470405936556,0.022790875536917415,local_plane_proxy,42,0.838106781244278,60001,0.4925804138183594,0.6839384641022073,0.23183028081654952,17,0.08423125508124321,0,002_00,reliable_visible_extent,366,206,17,synthetic/pilot_v2_r2/train/002,0.4341449737548828
1.0063847085566378,0.012265075061533293,0.02534623698425431,0.04257659067868547,367,0.6325960422946317,0.15767800396829418,0.019827018068649695,local_plane_proxy,37,0.9821116328239441,60001,0.5784397125244141,0.8034309783226414,0.07567054979467983,19,0.12089847188267873,0,002_00,reliable_visible_extent,367,206,19,synthetic/pilot_v2_r2/train/002,0.5747699737548828
1.144723118642404,0.005646503320268614,0.0251381513086546,0.0425734643007439,368,0.692426667061022,0.19228848403565077,0.0215598416046762,local_plane_proxy,33,0.9715493023395538,60001,0.533818244934082,0.6158979154619793,0.2815549249393116,22,0.10254715959870915,0,002_00,reliable_visible_extent,368,206,22,synthetic/pilot_v2_r2/train/002,0.46632957458496094
1.0730658774602797,0.011469287995387156,0.030959052329357917,0.04257088427002792,369,0.6985639310938611,0.1903282760987415,0.01320170127244507,local_plane_proxy,32,0.9623269438743591,60001,0.5836830139160156,0.4120494174098542,0.5082122402098861,20,0.07973834238025966,0,002_00,reliable_visible_extent,369,206,20,synthetic/pilot_v2_r2/train/002,0.5439395904541016
1.246877503136674,0.011670673903076079,0.031274109739938716,0.04257598494441288,370,0.6209327931855537,0.05051927454034325,0.015392766267701816,local_plane_proxy,30,0.9578607976436615,60001,0.6710081100463867,0.6532424396821318,0.2392453486766144,23,0.1075122116412538,0,002_00,reliable_visible_extent,370,206,23,synthetic/pilot_v2_r2/train/002,0.5381507873535156
1.1809379664161301,0.005749386497981068,0.030994667748468707,0.042728229677907445,371,0.7410377532095727,0.19639255547615156,0.02120289974528987,local_plane_proxy,31,0.946792259812355,60001,0.5900793075561523,0.2974049355131941,0.5725802855314119,24,0.1300147789553939,0,002_00,reliable_visible_extent,371,206,24,synthetic/pilot_v2_r2/train/002,0.49967002868652344
1.1137132994497898,0.005927824535097437,0.02454373701869983,0.04273226878760867,372,0.6398132130387696,0.14759400857708263,0.021541082580251794,local_plane_proxy,23,0.9379890114068985,60001,0.44553375244140625,0.6640345960637091,0.2630644508220066,18,0.07290095311428436,0,002_00,reliable_visible_extent,372,206,18,synthetic/pilot_v2_r2/train/002,0.4000434875488281
,,,,373,0.5799530289549726,0.5799530289549726,0.0233694480686244,local_plane_proxy,27,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,373,206,1,synthetic/pilot_v2_r2/train/002,
,,,,375,0.6383678446319125,0.24013135502354424,0.03050826213469622,local_plane_proxy,31,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,375,206,7,synthetic/pilot_v2_r2/train/002,
1.011501285237822,0.011462561544669403,0.02513814388919844,0.0425712220023968,376,0.7812488658050296,0.22681074724213754,0.043047988944289454,local_plane_proxy,26,0.9094221591949463,60001,0.4540863037109375,0.5625163373434131,0.34398289371958846,17,0.09350076893699844,0,002_00,reliable_visible_extent,376,206,17,synthetic/pilot_v2_r2/train/002,0.44892311096191406
,,,,377,0.7770026538335864,0.6700007892818236,0.024339819109845083,local_plane_proxy,33,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,377,206,2,synthetic/pilot_v2_r2/train/002,
,,,,378,0.513486963863057,0.3058094060778282,0.03388294978666251,local_plane_proxy,59,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,378,206,3,synthetic/pilot_v2_r2/train/002,
1.0365593634614385,0.012271862451468274,0.030889248091551025,0.042567047195512284,379,0.6561546306173458,0.15989919303736147,0.03686989500385671,local_plane_proxy,67,0.8828583061695099,60001,0.49422454833984375,0.7693665535590287,0.11813120566699241,23,0.11250224077397883,0,002_00,reliable_visible_extent,379,206,23,synthetic/pilot_v2_r2/train/002,0.4767932891845703
1.1006208778380902,0.005926257637844712,0.031274030350347815,0.04256740789559897,380,0.6626821460015176,0.13371705756042135,0.031510066342824994,local_plane_proxy,73,0.8765723407268524,60001,0.5754680633544922,0.4648481226397819,0.41328439360312524,30,0.12186748375709285,0,002_00,reliable_visible_extent,380,206,30,synthetic/pilot_v2_r2/train/002,0.522857666015625
1.2368141254190914,0.006730360390282852,0.037409978226293106,0.042582392508062956,381,0.663357805584028,0.13945833519671508,0.03181783240653005,local_plane_proxy,85,0.876624584197998,60001,0.6656208038330078,0.6287709362810368,0.23862167362904765,30,0.13260739008991557,0,002_00,reliable_visible_extent,381,206,30,synthetic/pilot_v2_r2/train/002,0.5381736755371094
1.465529818694469,0.005963981477170144,0.0374099418679128,0.04867750555025648,382,0.6908056971178422,0.0959771407577795,0.03730675525054224,local_plane_proxy,96,0.9885928332805634,60001,0.6820697784423828,0.3995587886829296,0.5018851337443254,30,0.09855607757274501,0,002_00,reliable_visible_extent,382,206,30,synthetic/pilot_v2_r2/train/002,0.4654083251953125
1.2747974735436778,0.005926294395721454,0.037025174079674095,0.04866865297404466,383,0.7247099721959025,0.14420439457762482,0.03503746048476783,local_plane_proxy,101,0.9764251708984375,60001,0.6702213287353516,0.5286490386272211,0.366665208279839,30,0.10468575309293984,0,002_00,reliable_visible_extent,383,206,30,synthetic/pilot_v2_r2/train/002,0.5257472991943359
1.4150418226262318,0.024334076192921383,0.031168657764364838,0.042910071126888674,384,0.6888225178691263,0.19679004442803572,0.03601682211790732,local_plane_proxy,97,0.8524887263774872,60001,0.5653171539306641,0.37862829817174587,0.5565786034126945,12,0.06479309841555969,0,002_00,reliable_visible_extent,384,206,12,synthetic/pilot_v2_r2/train/002,0.399505615234375
1.488955814817316,0.006282945513085281,0.03702519401286697,0.04920230568436348,385,0.6887439702512933,0.17339835051664776,0.036943206357174206,local_plane_proxy,102,0.9778837859630585,60001,0.6728200912475586,0.3788625904650621,0.5304703856809438,26,0.09066702385399406,0,002_00,reliable_visible_extent,385,206,26,synthetic/pilot_v2_r2/train/002,0.451873779296875
1.164491245399278,0.01146105055494906,0.031483669308553175,0.04920902612116375,386,0.6831176030214274,0.17297723363516326,0.03790385844061698,local_plane_proxy,104,0.9736588597297668,60001,0.5666513442993164,0.6246855617892579,0.26280677922382784,28,0.11250765898691417,0,002_00,reliable_visible_extent,386,206,28,synthetic/pilot_v2_r2/train/002,0.48660850524902344
1.4021784641646469,0.005926260301789998,0.03702520736503434,0.0486648420203917,387,0.691870227962699,0.15267499630357942,0.03561997438997981,local_plane_proxy,89,0.9493259489536285,60001,0.6642942428588867,0.4789103095360517,0.40559249024193045,30,0.11549720022201788,0,002_00,reliable_visible_extent,387,206,30,synthetic/pilot_v2_r2/train/002,0.4737586975097656
1.5872726506847392,0.01206220246123979,0.03702517044475062,0.0486598724815274,388,0.7373322660548578,0.17366113560674767,0.03595612743442101,local_plane_proxy,95,0.9391127526760101,60001,0.646845817565918,0.4214168666419926,0.42288892051804505,26,0.15569421283996235,0,002_00,reliable_visible_extent,388,206,26,synthetic/pilot_v2_r2/train/002,0.4075202941894531
1.4632607614497206,0.012062204295925083,0.03702515614307256,0.048664349426854187,389,0.7091348737947291,0.19511527361624065,0.03588944356716938,local_plane_proxy,88,0.9329099059104919,60001,0.6285271644592285,0.6496391846669285,0.23995258465423588,32,0.11040823067883558,0,002_00,reliable_visible_extent,389,206,32,synthetic/pilot_v2_r2/train/002,0.4295387268066406
1.4688886572764361,0.005963978679550452,0.037619564331845545,0.04866717772297571,390,0.696038049083993,0.1408851710963942,0.035228474631925175,local_plane_proxy,77,0.9296483993530273,60001,0.6585831642150879,0.38530294786498465,0.5163853456293748,31,0.09831170650564064,0,002_00,reliable_visible_extent,390,206,31,synthetic/pilot_v2_r2/train/002,0.44835472106933594
1.4261064283752667,0.011461108795606023,0.0376195529095984,0.05495161919822879,391,0.7576531222363838,0.16410098367081405,0.029776735801727683,local_plane_proxy,79,1.0476928502321243,60001,0.6438026428222656,0.5410572142996427,0.3318683255879216,29,0.12707446011243564,0,002_00,reliable_visible_extent,391,206,29,synthetic/pilot_v2_r2/train/002,0.45144081115722656
1.3687117734235081,0.006415307256665725,0.03148360873891498,0.05494265909397445,392,0.7361902284607198,0.1717996393012996,0.026295855063245954,local_plane_proxy,61,1.0370902121067047,60001,0.5407958030700684,0.7422553929114601,0.1633035800413487,31,0.09444102704719118,0,002_00,reliable_visible_extent,392,206,31,synthetic/pilot_v2_r2/train/002,0.3951129913330078
1.409214409757609,0.012062216977081874,0.037619567453527125,0.042916409367753344,393,0.742347747419632,0.20386248706780455,0.024056749983353467,local_plane_proxy,57,0.8070055544376373,60001,0.6593489646911621,0.09464018521474378,0.741838629753374,25,0.16352118503188223,0,002_00,reliable_visible_extent,393,206,25,synthetic/pilot_v2_r2/train/002,0.4678840637207031
1.4143953459586582,0.011461096382648028,0.037619547563795486,0.05494302446858456,394,0.7229128562627936,0.1799028364192909,0.02523677259036006,local_plane_proxy,47,1.0272481888532639,60001,0.6538524627685547,0.622802089516274,0.24388313171021875,33,0.1333147787735072,0,002_00,reliable_visible_extent,394,206,33,synthetic/pilot_v2_r2/train/002,0.4622840881347656
1.4297724891047607,0.005927857554117066,0.03761954869326978,0.0549390651836619,395,0.7354417332694141,0.19569882416433138,0.02301643382423255,local_plane_proxy,34,1.02058544754982,60001,0.655785083770752,0.5015512810440895,0.3872528979382468,31,0.11119582101766366,0,002_00,reliable_visible_extent,395,206,31,synthetic/pilot_v2_r2/train/002,0.4586639404296875
1.3621417673010279,0.006107849496491902,0.037619545232876916,0.048656241931260426,396,0.7761869345337415,0.2873069290632575,0.017432169086994537,local_plane_proxy,34,0.9004392772912979,60001,0.6589794158935547,0.29072571756467297,0.5163503015147777,31,0.1929239809205493,0,002_00,reliable_visible_extent,396,206,31,synthetic/pilot_v2_r2/train/002,0.4837818145751953
1.3656645926817774,0.006098239967135877,0.037619557514246615,0.048661779696444016,397,,,0.015484276128221827,plane_fit_or_spatial_support_unreliable,26,0.9016038775444031,60001,0.6576933860778809,0.49539566149440273,0.3587014042714992,31,0.145902934234098,0,002_00,reliable_visible_extent,397,206,31,synthetic/pilot_v2_r2/train/002,0.48159217834472656
1.5149811169676182,0.005331926610019133,0.025354437038657807,0.04291304227518594,398,,,0.013010892228282217,plane_fit_or_spatial_support_unreliable,20,0.7892612218856812,60001,0.4583132266998291,0.7263988220209779,0.18521840533215042,30,0.08838277264687162,0,002_00,reliable_visible_extent,398,206,30,synthetic/pilot_v2_r2/train/002,0.302520751953125
1.3932828582422163,0.006454829784190208,0.037619528381928724,0.042920011614420835,399,,,,fewer_than_20_ground_returns,14,0.7908921837806702,60001,0.663029670715332,0.23385861234524113,0.5792423323671063,28,0.18689905528765258,0,002_00,reliable_visible_extent,399,206,28,synthetic/pilot_v2_r2/train/002,0.4758758544921875
1.7846074148242606,0.011469402929794814,0.04295146134692818,0.048644236085337786,400,,,,fewer_than_20_ground_returns,16,0.8842787146568298,60001,0.7580959796905518,0.37775250598769966,0.5231239520046564,28,0.09912354200764392,0,002_00,reliable_visible_extent,400,206,28,synthetic/pilot_v2_r2/train/002,0.42479705810546875
1.5252243965110386,0.011677473179498188,0.037409908526103486,0.048656422172389704,401,,,,fewer_than_20_ground_returns,19,0.8876548111438751,60001,0.6657147407531738,0.604261908770048,0.27286025031028427,34,0.12287784091966766,0,002_00,reliable_visible_extent,401,206,34,synthetic/pilot_v2_r2/train/002,0.43647003173828125
1.829064223829375,0.006730302671552835,0.03709678080927237,0.048655756979937924,402,,,0.017460915708235502,plane_fit_or_spatial_support_unreliable,24,0.8868868350982666,60001,0.6627901792526245,0.6963099637287089,0.2059974140821623,32,0.09769262218912889,0,002_00,reliable_visible_extent,402,206,32,synthetic/pilot_v2_r2/train/002,0.36236572265625
1.8504993285669549,0.0067303031927914425,0.0370967763127652,0.048657104361351206,403,0.7490019780569895,0.20195600295000468,0.01519715254352383,local_plane_proxy,32,0.8865049332380295,60001,0.6649773120880127,0.6967927988320126,0.2054514082836743,32,0.0977557928843131,0,002_00,reliable_visible_extent,403,206,32,synthetic/pilot_v2_r2/train/002,0.35935020446777344
2.1965574817070177,0.0061359321002696365,0.04295146197438626,0.048656035843374155,404,0.7772361222271242,0.21967709083094905,0.03013108292435285,local_plane_proxy,40,0.8861113488674164,60001,0.7678155899047852,0.5864649919558543,0.31818360429791764,33,0.09535140374622805,0,002_00,reliable_visible_extent,404,206,33,synthetic/pilot_v2_r2/train/002,0.34955406188964844
1.8099435825105783,0.011495924058942508,0.03740990908083752,0.049192033647519895,405,0.6036808207104933,0.2326304544690559,0.028168509451594173,local_plane_proxy,47,0.8978172540664673,60001,0.6681962013244629,0.5097067106532762,0.39034654109605055,30,0.0999467482506732,0,002_00,reliable_visible_extent,405,206,30,synthetic/pilot_v2_r2/train/002,0.36918067932128906
1.6481631747616972,0.011633059393485468,0.03730639349244935,0.049195274848864115,406,,,0.01833034081691577,plane_fit_or_spatial_support_unreliable,44,0.9024322032928467,60001,0.6704685091972351,0.3810929104080732,0.46382731389047455,28,0.15507977570145226,0,002_00,reliable_visible_extent,406,206,28,synthetic/pilot_v2_r2/train/002,0.4067974090576172
1.3302150325954543,0.005325200958734566,0.025354420728326943,0.054758411727157355,407,0.653699355918232,0.17243651537837118,0.028421052763627188,local_plane_proxy,55,0.996860682964325,60001,0.4623611569404602,0.7634875215021469,0.14333351944362155,35,0.09317895905423147,0,002_00,reliable_visible_extent,407,206,35,synthetic/pilot_v2_r2/train/002,0.3475837707519531
1.9778496059460653,0.006135925991304969,0.04344231757205108,0.048672427984047625,408,0.7525736891869204,0.14658854825459974,0.029862216464842526,local_plane_proxy,62,0.8918534219264984,60001,0.7864574790000916,0.34776042812032165,0.5554705282177917,27,0.09676904366188664,0,002_00,reliable_visible_extent,408,206,27,synthetic/pilot_v2_r2/train/002,0.3976325988769531
1.9426794135997558,0.01227185616549109,0.037626270865379396,0.048673589033096765,409,0.592008422155435,0.1718268491261168,0.03625429049774755,local_plane_proxy,66,0.8904712200164795,60001,0.6800015270709991,0.7016091232666666,0.2238521128389384,32,0.07453876389439511,0,002_00,reliable_visible_extent,409,206,32,synthetic/pilot_v2_r2/train/002,0.3500328063964844
2.032307114980954,0.011455357440451452,0.042951466615147815,0.04867406134763598,410,0.6856705702430796,0.1697174602541186,0.037307212016041195,local_plane_proxy,63,0.8912146389484406,60001,0.7774653881788254,0.505292840246237,0.3822419111543253,28,0.11246524859943763,0,002_00,reliable_visible_extent,410,206,28,synthetic/pilot_v2_r2/train/002,0.3825531005859375
1.4591333750086595,0.00613592189678247,0.03762627178141642,0.04867946683853524,411,0.7808305695135593,0.13863505350134392,0.03142551931280605,local_plane_proxy,66,0.8953986465930939,60001,0.6829640790820122,0.4349974534954916,0.44597115673626886,29,0.11903138976823956,0,002_00,reliable_visible_extent,411,206,29,synthetic/pilot_v2_r2/train/002,0.4680614471435547
1.7009534454788335,0.005926310956577696,0.03681554608355242,0.048668710115001707,412,0.5991985626797156,0.16174394647944446,0.032788794867519726,local_plane_proxy,59,0.8909424543380737,60001,0.6654504090547562,0.4658658636395924,0.43056554539385467,26,0.10356859096655285,0,002_00,reliable_visible_extent,412,206,26,synthetic/pilot_v2_r2/train/002,0.3912220001220703
1.7678805426932558,0.011455353635705379,0.03681554593433134,0.048671906048912986,413,0.6180288135835217,0.15929428588513989,0.03214712619648134,local_plane_proxy,68,0.8926049470901489,60001,0.6648637354373932,0.46059470161883526,0.43384022700133945,24,0.10556507137982528,0,002_00,reliable_visible_extent,413,206,24,synthetic/pilot_v2_r2/train/002,0.3760795593261719
1.431803137266033,0.006135921728019689,0.03730639350146969,0.04867776739304508,414,0.7686160564464148,0.12743757784343157,0.03492904079511051,local_plane_proxy,69,0.8937834799289703,60001,0.6734954118728638,0.43842905007909655,0.43660589722399284,31,0.12496505269691058,0,002_00,reliable_visible_extent,414,206,31,synthetic/pilot_v2_r2/train/002,0.4703826904296875
1.4520290963009497,0.006135922288671214,0.03730639415779269,0.04867762643612328,415,0.6457699244807464,0.11477434682936845,0.03565301882808369,local_plane_proxy,69,0.8932388722896576,60001,0.6745152175426483,0.4900460893335169,0.3982497223177055,29,0.1117041883487776,0,002_00,reliable_visible_extent,415,206,29,synthetic/pilot_v2_r2/train/002,0.46453285217285156
1.4248952764688445,0.006135920747654344,0.03681554281596178,0.048677143143491294,416,0.6019835743813502,0.12697486303594646,0.03325888691935235,local_plane_proxy,67,0.8931223452091217,60001,0.6647126898169518,0.5385405430173937,0.35602423845607695,29,0.10543521852652936,0,002_00,reliable_visible_extent,416,206,29,synthetic/pilot_v2_r2/train/002,0.46649932861328125
1.4111171756675764,0.006135920756216384,0.03681554183671221,0.04867631596869378,417,0.6089860070710833,0.13538004752945593,0.027161319674224332,local_plane_proxy,64,0.8928446471691132,60001,0.6646317541599274,0.533535569855239,0.35908309108787445,29,0.10738133905688653,0,002_00,reliable_visible_extent,417,206,29,synthetic/pilot_v2_r2/train/002,0.4709968566894531
1.4049251879356357,0.00613592075191538,0.03681554045277924,0.0486758551849049,418,0.6987915232575053,0.14122518144595117,0.031222889449929712,local_plane_proxy,64,0.892612636089325,60001,0.6647139117121696,0.5333253403275243,0.35660302357757284,28,0.1100716360949028,0,002_00,reliable_visible_extent,418,206,28,synthetic/pilot_v2_r2/train/002,0.4731311798095703
1.4148575316699221,0.006135921886553319,0.03681554182397129,0.04867668025306039,419,0.6057982759830369,0.13203391729959643,0.027835415473105724,local_plane_proxy,66,0.8930537402629852,60001,0.6645394936203957,0.5314208893550155,0.3619107236226064,29,0.10666838702237809,0,002_00,reliable_visible_extent,419,206,29,synthetic/pilot_v2_r2/train/002,0.46968650817871094
1.426769831903011,0.006135918870770363,0.03681554220256,0.048677585664448755,420,0.6854200191527456,0.12641674296925093,0.028946848733043793,local_plane_proxy,64,0.8936705887317657,60001,0.6646455824375153,0.5308691026864713,0.3630707531810036,28,0.10606014413252507,0,002_00,reliable_visible_extent,420,206,28,synthetic/pilot_v2_r2/train/002,0.4658393859863281
1.4359831724792536,0.011455357369597241,0.037025158789289137,0.04867740388046649,421,0.7730361590635522,0.1714256428724734,0.034593728557018456,local_plane_proxy,66,0.8936748504638672,60001,0.6719777211546898,0.42803019039511336,0.4389969003783418,29,0.13297290922654476,0,002_00,reliable_visible_extent,421,206,29,synthetic/pilot_v2_r2/train/002,0.46795654296875
1.4084493596856078,0.006135920748136625,0.0368155437075286,0.04867622473877725,422,0.6079998759081741,0.13395378324256726,0.03397515448970735,local_plane_proxy,65,0.8928258121013641,60001,0.664610967040062,0.5192634005767419,0.3714526370378797,28,0.10928396238537838,0,002_00,reliable_visible_extent,422,206,28,synthetic/pilot_v2_r2/train/002,0.4718742370605469
1.4136885195921935,0.011455358158345641,0.0368155460411721,0.048676405031112216,423,0.6944397035417508,0.17278565758668207,0.03152313077211133,local_plane_proxy,64,0.8927231132984161,60001,0.6646995767951012,0.4828567655527914,0.3971608052514403,28,0.11998242919576828,0,002_00,reliable_visible_extent,423,206,28,synthetic/pilot_v2_r2/train/002,0.4701881408691406
1.417975045685052,0.011455358033623853,0.03681554394434805,0.048677141635644336,424,0.6882817282948536,0.16506966537606224,0.030328650455938737,local_plane_proxy,64,0.8935639262199402,60001,0.6645243465900421,0.4705465008019046,0.41100821516714636,28,0.1184452840309491,0,002_00,reliable_visible_extent,424,206,28,synthetic/pilot_v2_r2/train/002,0.4686431884765625
1.4101168401752413,0.011455356539898931,0.03681554142670773,0.048676093450841146,425,0.6915538814061751,0.16958709301315483,0.03429488635362972,local_plane_proxy,64,0.8927461206912994,60001,0.6648706495761871,0.48334066471591086,0.3958189552046248,28,0.12084038007946431,0,002_00,reliable_visible_extent,425,206,28,synthetic/pilot_v2_r2/train/002,0.4715003967285156
1.4183960679118028,0.006135921816827095,0.036815544757162755,0.04867693246661234,426,0.6107348544878488,0.1352874842924927,0.03150354179619106,local_plane_proxy,64,0.8931613862514496,60001,0.664464645087719,0.530314105799704,0.36363369665399325,29,0.1060521975463028,0,002_00,reliable_visible_extent,426,206,29,synthetic/pilot_v2_r2/train/002,0.4684619903564453
1.415383898876359,0.006135921318552784,0.03681554252795216,0.04867630385289429,427,0.6082335901163298,0.1343534605331377,0.029859670415384593,local_plane_proxy,64,0.8926204442977905,60001,0.6647921204566956,0.5403900811039525,0.3522594379684342,29,0.10735048092761337,0,002_00,reliable_visible_extent,427,206,29,synthetic/pilot_v2_r2/train/002,0.46969032287597656
1.4123209648611674,0.006135921214641904,0.03681554376182383,0.04867645890839971,428,0.6095012121371262,0.1345683888983074,0.0318348844603219,local_plane_proxy,65,0.8929204642772675,60001,0.6645576134324074,0.5318960299631356,0.3609821203798507,29,0.10712184965701368,0,002_00,reliable_visible_extent,428,206,29,synthetic/pilot_v2_r2/train/002,0.47054290771484375
1.4123691335557167,0.006135921482348872,0.03681554484810157,0.04867616709673078,429,0.6132265192245414,0.13761025211830452,0.03313291645096855,local_plane_proxy,63,0.8924749791622162,60001,0.6646368503570557,0.5381945897902385,0.35423360147811317,29,0.10757180873164833,0,002_00,reliable_visible_extent,429,206,29,synthetic/pilot_v2_r2/train/002,0.4705829620361328
1.4112934790201295,0.006135920896872316,0.036815541678686614,0.04867607096207357,430,0.6935047990365419,0.13623328241746124,0.02912774239097165,local_plane_proxy,64,0.8925028145313263,60001,0.6647497862577438,0.5378781810965824,0.3527184259123246,28,0.10940339299109297,0,002_00,reliable_visible_extent,430,206,28,synthetic/pilot_v2_r2/train/002,0.4710216522216797
1.4096404377823113,0.0061359189965490835,0.03681554651288188,0.048676019644623494,431,0.6074309868774492,0.1340287573642048,0.02742648532178854,local_plane_proxy,64,0.8927254676818848,60001,0.6648799404501915,0.5379595105775175,0.35396356234022325,29,0.10807692708225934,0,002_00,reliable_visible_extent,431,206,29,synthetic/pilot_v2_r2/train/002,0.4716663360595703
1.4167095499676796,0.00613592027983989,0.036815546190881676,0.048676694506045004,432,0.6934196020844556,0.13542794888496784,0.02929957759483667,local_plane_proxy,64,0.8930966556072235,60001,0.6646608635783195,0.5321900463158815,0.35989869498468113,28,0.10791125869943737,0,002_00,reliable_visible_extent,432,206,28,synthetic/pilot_v2_r2/train/002,0.4691581726074219
1.4336056918821627,0.005926306227323153,0.037025158830036986,0.048677023062685607,433,0.6961905569953124,0.16633399182193492,0.028960493065573502,local_plane_proxy,64,0.893231064081192,60001,0.6726124361157417,0.45834607188495535,0.39924911708666255,26,0.1424048110283821,0,002_00,reliable_visible_extent,433,206,26,synthetic/pilot_v2_r2/train/002,0.4691753387451172
1.4345822163585218,0.011455354966974252,0.037626270367954184,0.04867699841955481,434,0.6958999425228346,0.17490669784835045,0.029651859317927024,local_plane_proxy,65,0.893701583147049,60001,0.6828526854515076,0.39398383122360653,0.43172426814143994,28,0.1742919006349536,0,002_00,reliable_visible_extent,434,206,28,synthetic/pilot_v2_r2/train/002,0.4759941101074219
1.4719677359973016,0.01145535619562521,0.03762627056160106,0.0486665403114748,435,0.7008885234553649,0.2157118588319768,0.03683019211797756,local_plane_proxy,67,0.8869906961917877,60001,0.6825055480003357,0.3435556706076896,0.4787642498707839,28,0.17768007952152653,0,002_00,reliable_visible_extent,435,206,28,synthetic/pilot_v2_r2/train/002,0.4636688232421875
1.9075821513132591,0.005926308055306695,0.03762627006412167,0.04866798305963217,436,0.6069243198311318,0.1754232072829987,0.030319340456015875,local_plane_proxy,65,0.8878545165061951,60001,0.6811348423361778,0.5038039641262805,0.40159034197399607,29,0.0946056938997234,0,002_00,reliable_visible_extent,436,206,29,synthetic/pilot_v2_r2/train/002,0.3570671081542969
1.9430535419978334,0.011455356531141492,0.03762627015746389,0.04867123864908606,437,0.6125431915504034,0.169073962425229,0.036814037339367514,local_plane_proxy,66,0.8897124230861664,60001,0.6807847544550896,0.6057673259576853,0.3060583074891863,27,0.08817436655312844,0,002_00,reliable_visible_extent,437,206,27,synthetic/pilot_v2_r2/train/002,0.3503684997558594
1.6844045416095494,0.011455354406323615,0.03681554210849125,0.04867521443723427,438,0.6031237099422473,0.13092864802610915,0.035104077008335,local_plane_proxy,67,0.8921035826206207,60001,0.6656040102243423,0.7117606398319045,0.20448775058791038,31,0.08375160958018513,0,002_00,reliable_visible_extent,438,206,31,synthetic/pilot_v2_r2/train/002,0.3951568603515625
