frame,slots,returns_all,empty_slots,empty_nonzero_label,empty_nonzero_intensity,returns_2p5_50m,valid_normal,valid_anomaly,ignored_in_range,returns_below_2p5m,returns_above_50m,native_anomaly_all,normal_without_instance,normal_with_instance,coincident_xyz_extra_records,identical_xyzi_extra_records,range_all_min,range_all_p05,range_all_p25,range_all_median,range_all_p75,range_all_p95,range_all_p99,range_all_max,range_normal_min,range_normal_p05,range_normal_p25,range_normal_median,range_normal_p75,range_normal_p95,range_normal_p99,range_normal_max,intensity_all_min,intensity_all_p05,intensity_all_p25,intensity_all_median,intensity_all_p75,intensity_all_p95,intensity_all_p99,intensity_all_max,intensity_normal_min,intensity_normal_p05,intensity_normal_p25,intensity_normal_median,intensity_normal_p75,intensity_normal_p95,intensity_normal_p99,intensity_normal_max,negative_intensity,zero_intensity,empty_intensity_min,empty_intensity_max,intensity_quantization_residual_max,rays_behind_origin,ray_residual_m_min,ray_residual_m_p05,ray_residual_m_p25,ray_residual_m_median,ray_residual_m_p75,ray_residual_m_p95,ray_residual_m_p99,ray_residual_m_max,horizontal_pairs,horizontal_spacing_m_min,horizontal_spacing_m_p05,horizontal_spacing_m_p25,horizontal_spacing_m_median,horizontal_spacing_m_p75,horizontal_spacing_m_p95,horizontal_spacing_m_p99,horizontal_spacing_m_max,vertical_pairs,vertical_spacing_m_min,vertical_spacing_m_p05,vertical_spacing_m_p25,vertical_spacing_m_median,vertical_spacing_m_p75,vertical_spacing_m_p95,vertical_spacing_m_p99,vertical_spacing_m_max,reused_numeric_instance_ids,sensor_world_x_m,sensor_world_y_m,sensor_world_z_m,travel_from_previous_m
116,131072,126483,4589,0,4589,125258,125097,0,161,90,1135,0,119667,5430,0,0,1.1651948690414429,3.194362187385559,4.296438455581665,6.671431541442871,12.946191787719727,25.487774085998534,47.54965087890621,148.56919860839844,2.5042781829833984,3.1946512699127196,4.277249813079834,6.610804080963135,12.619925498962402,24.493472671508787,37.939160461425736,49.99620819091797,0.001714285695925355,0.028857143595814705,0.09942857176065445,0.18485714495182037,0.31200000643730164,0.5816857039928419,0.8828571438789368,1.6134285926818848,0.001714285695925355,0.03228571265935898,0.10199999809265137,0.18714286386966705,0.31371429562568665,0.5834285616874695,0.8854399776458722,1.6134285926818848,0,0,0.0014285714132711291,1.0522856712341309,0.0002079010009765625,0,3.120511153078154e-08,3.099804007945063e-05,0.00015007249862761956,0.0003014933978146896,0.0006804888121393468,0.0020313297493573124,0.00417998575865883,0.013348257632514154,123784,0.01544551458209753,0.019807270541787148,0.03337604645639658,0.05939847230911255,0.1669926457107067,6.442988514900198,20.04555904388427,41.642147064208984,122776,0.011973865330219269,0.0191912897862494,0.027813218533992767,0.05549323931336403,0.1768130399286747,3.678349554538727,16.162346839904785,41.37911605834961,,20.754495461564964,-4.574033209277379,0.8576096188435175,0.343933150018999
117,131072,126466,4606,0,4606,125247,125090,0,157,101,1118,0,119554,5536,0,0,1.1572000980377197,3.2060189247131348,4.306563854217529,6.6968817710876465,12.965513229370117,25.503095149993896,47.27189254760753,148.14871215820312,2.5057835578918457,3.2065969109535217,4.289479374885559,6.641280174255371,12.62205958366394,24.478800392150877,38.44468700408936,49.99177551269531,0.001714285695925355,0.02914285659790039,0.0965714305639267,0.17914286255836487,0.3074285686016083,0.5754285454750061,0.8965714573860168,1.6297142505645752,0.001714285695925355,0.03200000151991844,0.09885714203119278,0.18114285171031952,0.3091428577899933,0.5771428346633911,0.8988571166992188,1.6297142505645752,0,0,0.001714285695925355,1.0131428241729736,0.00020837783813476562,0,7.369421101123053e-08,2.92327817069525e-05,0.00014831242481360828,0.00029726097413807623,0.0006772167948872216,0.0020361780298053496,0.004202139426424714,0.019879696629819213,123744,0.015342148020863533,0.019895600341260433,0.03333198744803667,0.05959325283765793,0.16639180108904839,6.459487891197201,20.16565914154052,40.51616287231445,122793,0.011945635080337524,0.01930377408862114,0.02786250039935112,0.05539102852344513,0.17552386224269867,3.592920160293578,16.21350555419923,41.80708312988281,5,20.97314287067049,-4.812859753237572,0.8745010453823052,0.3242377644554134
118,131072,126431,4641,0,4641,125237,125091,0,146,103,1091,0,119611,5480,0,0,1.160543441772461,3.2137316465377808,4.289281129837036,6.759145259857178,12.980550765991211,25.61515235900879,47.21525421142578,147.7917022705078,2.5016865730285645,3.2145676612854004,4.2736289501190186,6.704529762268066,12.663397789001465,24.520145416259766,38.72901115417488,49.93339157104492,0.0014285714132711291,0.02914285659790039,0.09428571164608002,0.17428570985794067,0.30142858624458313,0.5662857294082642,0.87971431016922,1.6205713748931885,0.0014285714132711291,0.03200000151991844,0.0965714305639267,0.17628571391105652,0.30314284563064575,0.5680000185966492,0.8817142844200134,1.6205713748931885,0,0,0.0014285714132711291,1.1208571195602417,0.00020837783813476562,0,1.5120299576587728e-07,2.9362256929630418e-05,0.00014843353330577227,0.0002978346727644903,0.0006748779087277862,0.002053292571020169,0.004224345971276621,0.019826958986568655,123722,0.015123846009373665,0.019985624682158233,0.0332296984270215,0.05989809334278107,0.1653885394334793,6.501406025886534,20.22985492706295,43.116065979003906,122755,0.011910725384950638,0.019450676068663596,0.02793250512331724,0.05584944039583206,0.1768394336104393,3.7598527908325146,16.299440612792946,43.31708908081055,7,21.21790573164312,-5.075165293931984,0.8743250312057487,0.35876605994921773
119,131072,126576,4496,0,4496,125376,125221,0,155,117,1083,0,119708,5513,0,0,1.1615427732467651,3.2348647713661194,4.280141353607178,6.84300422668457,12.991796493530273,25.885162353515625,47.08132266998291,185.27024841308594,2.500380039215088,3.236055612564087,4.26453971862793,6.798818111419678,12.68896198272705,24.84258270263672,38.92977981567386,49.96151351928711,0.0014285714132711291,0.02914285659790039,0.09200000017881393,0.17085714638233185,0.29571428894996643,0.5614285469055176,0.8918571323156357,1.6182856559753418,0.0014285714132711291,0.03200000151991844,0.09399999678134918,0.17257143557071686,0.29742857813835144,0.5631428360939026,0.8956571459770211,1.6182856559753418,0,0,0.0014285714132711291,1.1299999952316284,0.00020742416381835938,0,7.640760776730443e-08,2.822293820565619e-05,0.0001474329561218809,0.0002977591431814408,0.000674504663276184,0.002057439566715279,0.0042704124542263435,0.013227264407600465,123882,0.014675421640276909,0.020313020050525665,0.033015720546245575,0.060461681336164474,0.16597741842269897,6.582010245323178,20.20508846282959,41.37908935546875,122930,0.012133846059441566,0.019671935215592386,0.027915334329009056,0.056566618382930756,0.17559070512652397,3.7148173689842077,16.13655239105223,43.974063873291016,5,21.446908609451512,-5.33894068842825,0.8806458897849766,0.34937047677124133
120,131072,126471,4601,0,4601,125278,125126,0,152,127,1066,0,119669,5457,0,0,1.1581995487213135,3.2883639335632324,4.25925612449646,6.919098377227783,13.00867748260498,26.035062789916992,47.225474548339854,147.0419921875,2.500087261199951,3.2902052998542786,4.2469178438186646,6.876665115356445,12.711867570877075,25.0518479347229,39.33922004699707,49.97862243652344,0.001714285695925355,0.029428571462631226,0.08914285898208618,0.168857142329216,0.2891428470611572,0.5505714416503906,0.8683714210987099,1.6277142763137817,0.001714285695925355,0.03228571265935898,0.09114285558462143,0.170571431517601,0.29085713624954224,0.5522857308387756,0.8699285686016083,1.6277142763137817,0,0,0.0014285714132711291,1.0982856750488281,0.00020837783813476562,0,2.9101955383599772e-08,2.6894326484089218e-05,0.00014704450202624152,0.0002995612941445052,0.0006740870886669355,0.0020736362953628117,0.004307270474076126,0.019719858541464262,123713,0.014723279513418674,0.021036236733198165,0.03272894397377968,0.06094904616475105,0.16667944192886353,6.682088184356688,20.29184951782229,40.764060974121094,122790,0.01134237926453352,0.019981910940259695,0.02781118405982852,0.05675748735666275,0.1783307008445263,3.829986333847045,16.076502265930177,43.77106475830078,5,21.67079764906634,-5.619956750686154,0.8716227291671482,0.35941305865831236
121,131072,126526,4546,0,4546,125360,125210,0,150,119,1047,0,119848,5362,0,0,1.1579970121383667,3.3555060029029846,4.207330822944641,6.921792984008789,13.0099515914917,26.001361846923828,46.97389793395996,146.697998046875,2.500034809112549,3.3577916502952574,4.195886015892029,6.86946964263916,12.705137491226196,25.233895111083974,39.500499801635755,49.9539909362793,0.0014285714132711291,0.02914285659790039,0.08657142519950867,0.16657142341136932,0.2831428647041321,0.5451428294181824,0.874714270234108,1.6188571453094482,0.0014285714132711291,0.03171428665518761,0.08857142925262451,0.1679999977350235,0.28457143902778625,0.5465714335441589,0.8771171349287044,1.6188571453094482,0,0,0.0008571428479626775,1.138857126235962,0.00020837783813476562,0,8.917599233648139e-08,2.722517816234301e-05,0.00014629843687091835,0.0002993742503986819,0.0006707221519294652,0.0020839293086676713,0.004328133556277252,0.019666705877638937,123812,0.015230987221002579,0.021338984463363887,0.032455035485327244,0.06110794097185135,0.16649050265550613,6.709521627426146,20.630621337890624,41.46407699584961,122866,0.01159134041517973,0.02018732577562332,0.027644033543765545,0.05722390487790108,0.17609331384301186,3.883546233177185,16.345447444915795,40.64311599731445,5;7,21.909647174378218,-5.881680746950299,0.8860978414734598,0.3546238497880025
122,131072,126693,4379,0,4379,125509,125377,0,132,117,1067,0,120141,5236,0,0,1.172428011894226,3.444864559173584,4.175604820251465,6.877917766571045,13.049817085266113,25.838367843627925,47.16199493408203,146.40821838378906,2.500380039215088,3.446633768081665,4.1637139320373535,6.828980445861816,12.738682746887207,25.18882942199707,39.723176422119145,49.976776123046875,0.001714285695925355,0.02914285659790039,0.08571428805589676,0.164000004529953,0.27542856335639954,0.5354285836219788,0.8562856912612915,1.6202857494354248,0.001714285695925355,0.03171428665518761,0.08742856979370117,0.16571427881717682,0.2768571376800537,0.5365714430809021,0.858708553314212,1.6202857494354248,0,0,0.0014285714132711291,0.9120000004768372,0.00020837783813476562,0,4.4519029624696985e-08,2.8617406853229997e-05,0.00014957310483445466,0.00030264503501744867,0.000671061695175258,0.0020844003999005503,0.004410170900592614,0.013400209251495028,123994,0.01528320275247097,0.021556696761399506,0.0320159699767828,0.06130217760801315,0.1679721400141716,6.556155276298523,20.35436426162717,40.60612106323242,123074,0.011996620334684849,0.020370246842503548,0.02731859963387251,0.05771607160568237,0.17609256133437157,3.8634414434432895,16.57157190322878,41.123077392578125,5;7,22.144885885992817,-6.163858745680062,0.8799877077405756,0.36742211166921385
123,131072,126749,4323,0,4323,125585,125478,0,107,107,1057,0,120235,5243,0,0,1.1485512256622314,3.474706220626831,4.137885570526123,6.857689380645752,13.043289184570312,25.548900222778318,47.01400695800782,138.84104919433594,2.500379800796509,3.4754582405090333,4.1288851499557495,6.7965826988220215,12.75515604019165,24.989717292785645,39.93142841339104,49.98221206665039,0.0014285714132711291,0.028857143595814705,0.08514285832643509,0.1599999964237213,0.2711428701877594,0.526285707950592,0.833142876625061,1.6331428289413452,0.0014285714132711291,0.03142857179045677,0.0868571400642395,0.16171428561210632,0.272857129573822,0.5277143120765686,0.8337800139188755,1.6331428289413452,0,0,0.0014285714132711291,0.8534285426139832,0.00020837783813476562,0,3.119165597486448e-08,3.04019674878237e-05,0.00015368452344805033,0.0003071771707260628,0.0006701225503567957,0.0020763892788963297,0.004393456482371125,0.013567123940718108,124156,0.015271730720996857,0.021681512240320444,0.03175620175898075,0.06154264137148857,0.17091987282037735,6.508336186408997,20.137035369873047,41.34711837768555,123216,0.011867262423038483,0.020516637712717056,0.026964014396071434,0.05883302167057991,0.17421410977840424,3.9589038491249084,16.463990402221683,41.28413772583008,5;7,22.377057596445997,-6.444952664527836,0.8890355737388288,0.36469077069083694
124,131072,126700,4372,0,4372,125519,125415,0,104,117,1064,0,120085,5330,0,0,1.1426738500595093,3.4917147159576416,4.066519260406494,6.844326496124268,12.876280546188354,25.518294048309322,47.066280288696255,145.6259765625,2.500333547592163,3.492586779594421,4.060486078262329,6.772489547729492,12.564810276031494,24.81392021179198,40.154569396972654,49.97662353515625,0.001714285695925355,0.02857142873108387,0.08457142859697342,0.15571428835391998,0.2694285809993744,0.521142840385437,0.8268600064516053,1.6308571100234985,0.001714285695925355,0.030857142060995102,0.08628571778535843,0.15714286267757416,0.27085715532302856,0.5225714445114136,0.8285714387893677,1.6308571100234985,0,0,0.0014285714132711291,1.5485714673995972,0.00020837783813476562,0,1.031538000330073e-07,3.15226564279932e-05,0.00015682781968666008,0.00030839633033779857,0.0006706095785648033,0.0020599889123673943,0.004428001943867169,0.013730902226229273,124048,0.015289315953850746,0.02175332810729742,0.03154132794588804,0.061349958181381226,0.16990811377763748,6.438124775886528,19.79587379455566,42.878074645996094,123114,0.012090764939785004,0.020607516448944808,0.026673053856939077,0.05921895056962967,0.17030111327767372,3.9113799095153747,16.65636604309076,45.03511047363281,5;7,22.61529378083485,-6.707274790541352,0.9107787853321156,0.3550241465010531
125,131072,126725,4347,0,4347,125557,125434,0,123,127,1041,0,120138,5296,0,0,1.1302180290222168,3.4764882564544677,3.989220380783081,6.762028694152832,12.62965202331543,25.477217864990216,46.70210769653318,145.2592010498047,2.50018310546875,3.4777561902999876,3.983605980873108,6.691691875457764,12.464555501937866,24.70270948410034,40.15638286590576,49.998939514160156,0.0014285714132711291,0.02800000086426735,0.08514285832643509,0.1508571356534958,0.26514285802841187,0.522857129573822,0.8199314284324631,1.621142864227295,0.0014285714132711291,0.03028571419417858,0.0868571400642395,0.15228570997714996,0.26657143235206604,0.5242857336997986,0.8215257102251042,1.621142864227295,0,0,0.0011428571306169033,1.156000018119812,0.0002079010009765625,0,8.42025332906108e-08,3.2189527114282615e-05,0.00016091086017415557,0.0003124143476233753,0.0006746697194371204,0.002078143364210621,0.004413466181627114,0.013207183681374234,124074,0.014984330162405968,0.021731799561530353,0.03113004844635725,0.06151481717824936,0.16882695630192757,6.316101694107055,19.83671627044679,41.630123138427734,123132,0.011319424025714397,0.02058755438774824,0.026403268799185753,0.059188321232795715,0.16647043079137802,3.6496336221694925,16.323198566436776,44.83011245727539,5;7,22.86303255745947,-6.995392059649017,0.913120690757526,0.37998887710371587
126,131072,126736,4336,0,4336,125559,125421,0,138,118,1059,0,120007,5414,0,0,1.1369026899337769,3.459831655025482,3.978133201599121,6.6949028968811035,12.564549684524536,25.694064140319824,47.06996479034424,144.9471893310547,2.5006399154663086,3.460505962371826,3.97179913520813,6.635027885437012,12.338472366333008,24.96044921875,40.13527145385746,49.94377899169922,0.0014285714132711291,0.02742857113480568,0.08514285832643509,0.14800000190734863,0.25942856073379517,0.5226428657770157,0.8128571510314941,1.621999979019165,0.0014285714132711291,0.02971428632736206,0.0868571400642395,0.1494285762310028,0.26085713505744934,0.5239999890327454,0.8147999882698067,1.621999979019165,0,0,0.0014285714132711291,1.1394286155700684,0.0002079010009765625,0,4.364407974735702e-08,3.4008505107953135e-05,0.00016454124484336117,0.00032050492123481065,0.0006820079961893543,0.002103386062732852,0.00438785836116048,0.019412497095414573,124069,0.01466400921344757,0.021640075743198393,0.030587468296289444,0.06162229925394058,0.17143714427947998,6.19610595703125,19.781733398437485,42.3250732421875,123109,0.011250853538513184,0.020422624424099922,0.02620932087302208,0.05960829555988312,0.16546902060508728,3.560530376434313,15.85288467407226,41.8591423034668,5;7,23.10416013781282,-7.279301699334425,0.9140815097144209,0.3724890826405889
127,131072,126672,4400,0,4400,125507,125353,0,154,101,1064,0,119921,5432,0,0,1.0739473104476929,3.429274547100067,3.9538440704345703,6.603501796722412,12.496515035629272,26.085815620422363,47.32721946716285,188.17498779296875,2.50018310546875,3.4305881023406983,3.9431512355804443,6.550102233886719,12.231038093566895,25.159009170532222,40.183096771240066,49.937103271484375,0.001714285695925355,0.02685714326798916,0.08399999886751175,0.14628571271896362,0.2571428716182709,0.5257142782211304,0.8062857389450073,1.634857177734375,0.001714285695925355,0.02914285659790039,0.08571428805589676,0.1477142870426178,0.2588571310043335,0.5271428823471069,0.8084228706359852,1.634857177734375,0,0,0.0014285714132711291,1.1945713758468628,0.00020694732666015625,0,8.783843847486386e-08,3.585837799539074e-05,0.00016802133762248175,0.00032501758534198466,0.0006884545435213694,0.002128254992702889,0.004368896871809986,0.028423269728947702,123943,0.014948543161153793,0.021506437472999095,0.030240699648857117,0.06158292293548584,0.1720864549279213,6.094975948333735,19.29226886749268,42.046146392822266,123052,0.011319361627101898,0.020198302716016768,0.02611426915973425,0.05954945087432861,0.16436968743801117,3.250453901290885,15.74203063964846,42.66813278198242,5;7,23.322352304478954,-7.569348372781257,0.9250362848689138,0.3631183023075553
128,131072,126651,4421,0,4421,125514,125368,0,146,91,1046,0,119901,5467,0,0,1.1497697830200195,3.353830575942993,3.9232746362686157,6.535706996917725,12.514886379241943,26.21992301940918,47.20064163208008,188.49998474121094,2.5040342807769775,3.3544297575950623,3.9134724140167236,6.491898059844971,12.208211421966553,25.375472068786614,40.82037265777588,49.96199035644531,0.001714285695925355,0.025428570806980133,0.08314285427331924,0.14657142758369446,0.26342856884002686,0.5237143039703369,0.7968571484088898,1.6239999532699585,0.001714285695925355,0.02742857113480568,0.08485714346170425,0.1477142870426178,0.26485714316368103,0.5254285931587219,0.7983799988031393,1.6239999532699585,0,0,0.0014285714132711291,1.3008571863174438,0.00020837783813476562,0,1.0209625521188048e-07,3.845652443896979e-05,0.00017057830829375885,0.0003271763227975676,0.0006924521377415387,0.0021229824075262,0.0044300436290679816,0.028475345867805705,123994,0.015244045294821262,0.02123483382165432,0.03005805192515254,0.062153298407793045,0.17446362972259521,6.085318422317499,19.29513959884643,42.06207275390625,123083,0.011978200636804104,0.019927334599196912,0.026065627112984657,0.05953781679272652,0.16558937728405,3.2251303911209064,15.818736152648855,42.255088806152344,5;7,23.561523897684907,-7.848473774508107,0.9236825502475585,0.36758111143429817
