world,source_sequence,world_identity,historical_combination,historical_shape_family,geometry_parent,length_local_m,width_local_m,height_local_m,primitives,continuous_deformation,vertical_exponent_min,vertical_exponent_max,horizontal_exponent_min,horizontal_exponent_max,yaw_rad,intensity_quantile,material_roughness,support_frame,support_semantic,support_plane_rmse_m,contact_residual_m,local_z_support_angle_deg,historical_reference_frame,historical_reference_points,stored_frames,source_binding_verified,historical_eligible_frames,historical_one_to_four_frames,compared_files,verified_frames,eligible_frames,one_to_four_frames,anomaly_points,main_v3_equal,surface_level_abs_max,background_interior_points,historical_collision_unresolved,eligible_segments
validation/contacts_raised_sparse_2,201,bcf7bc7778b1881376d8b05ec8a350e5df5282540f8b0f45665496d5e67fae38,contacts/raised/sparse,bridge,validation/17433,1.5302131041102154,0.5719266182267192,0.5017818706004511,3,False,0.6375579892432224,1.03834696264831,0.5028381282229759,1.160154052845228,-2.7718779621747447,0.8578373086000036,0.35462961955608385,175,40,0.030370768825500105,-1.0773192282709232e-08,0.0,102,7,682,False,249,12,682,,,,,True,,,,
validation/contacts_raised_sparse_3,201,df8099a963ef6f7f4072c922145708af044d2be8d4fa09f0031fbe0ac5d16739,contacts/raised/sparse,bridge,validation/2344,1.2838048604217829,0.6514241048736895,0.8570871617883504,3,False,0.5141862889732159,1.11646557409621,0.6659612796809788,1.1651714539259057,-2.3470884688909766,0.7589569116553956,0.3174919123107438,381,40,0.006148561648224151,1.850125774804923e-09,0.0,381,8,682,False,301,21,682,,,,,True,,,,
validation/contacts_raised_sparse_4,201,e5bec25496fa7c4932bf063494e5f0cc44de771dff0fa59f510f1cae7fbd417a,contacts/raised/sparse,bridge,validation/17442,1.5909064358959268,0.6635160533398947,0.6505565811696228,3,False,0.4347989360068696,1.0343991389179807,0.6159212799496383,0.858003347894339,-2.5779376019061497,0.5457166316961117,0.0987013853728757,392,48,0.007124458738962155,2.3147964656189406e-09,0.0,249,6,682,False,320,29,682,,,,,True,,,,
validation/elongated_low_rough_1,201,5fa4f00614ec8b6b1351b1f490dcd36613b126032177696a925119423bc47431,elongated/low/rough,single,validation/12055,1.8279219479881261,0.14284580890784207,0.18076739576640458,1,False,1.7474142319233195,1.7474142319233195,0.8832938549079561,0.8832938549079561,2.5575890283583798,0.8626187044978854,0.2394492886871497,557,48,0.03329714114459705,-7.282690436816175e-09,0.0,380,5,682,False,126,91,682,,,,,True,,,,
validation/elongated_low_rough_2,201,6ab6e8c9fda9f8fa7c35ac87102c3568445ffdad4f459ad2dba1b721c55acdca,elongated/low/rough,step,validation/7,1.1531053176614683,0.34334601540020315,0.1076887360987397,2,False,0.5501272529048271,1.040520694515196,0.9861167591464884,1.0125038171260718,0.1440071271444685,0.9015139795253674,0.0879978480627926,107,48,0.016150358141125136,3.955502252128707e-09,0.0,,0,682,False,70,75,682,,,,,True,,,,
validation/elongated_low_rough_3,201,80d713735e08f4e90d0159f1bcfcf76b896b8582d76a44d9a23c247c942a931f,elongated/low/rough,single,validation/12063,1.687318235703253,0.07286130446028699,0.11485337589976803,1,False,0.4949935667500674,0.4949935667500674,1.3003727227979802,1.3003727227979802,1.6892719269122702,0.22713397038220706,0.10514106410797935,218,48,0.029522932403108455,-5.97792283035803e-09,0.0,324,5,682,False,191,25,682,,,,,True,,,,
validation/elongated_low_rough_4,201,f2ce05a86f1d0e61be4cd52a39ece87682b776d9cf50bf4d643a47de995849a4,elongated/low/rough,single,validation/1015,1.3955064248258011,0.09148349772777391,0.17809111129419392,1,False,1.1194172996451381,1.1194172996451381,1.3215710481069538,1.3215710481069538,2.295873469163042,0.8178652806793182,0.3393329348209142,304,48,0.044904483354377446,2.0610885220762043e-10,0.0,,0,682,False,132,131,682,,,,,True,,,,
validation/elongated_low_smooth_1,201,1efe1092460fb58502d2fd5ff1268303c5ccda4e1213255fb5f5ea194099006d,elongated/low/smooth,single,validation/12058,1.4590554446049422,0.19734972134181714,0.14511632417086,1,False,0.4487274716686069,0.4487274716686069,0.6912453677893989,0.6912453677893989,1.6099920622134416,0.5550216536880156,0.33855610371999445,71,48,0.003940790411304811,-2.2534918930894325e-09,0.0,146,5,682,False,127,24,682,,,,,True,,,,
validation/elongated_low_smooth_2,201,20644e28524e7363b2862cb8fb9cfb686472c8ed452829caa0d1b12ebfb7496c,elongated/low/smooth,step,validation/7,1.1531053176614683,0.34334601540020315,0.1076887360987397,2,False,0.5501272529048271,1.040520694515196,0.9861167591464884,1.0125038171260718,-1.426789199650428,0.9015139795253674,0.0879978480627926,107,48,0.016150358141125136,3.955502252128707e-09,0.0,,0,682,False,81,69,682,,,,,True,,,,
validation/elongated_low_smooth_3,201,34f86df34bfd4cf19bac46f3b627597bfc77f9bc3170664b2c2bedc4c385c31c,elongated/low/smooth,single,validation/12053,1.327174447815015,0.07743925920971881,0.12363702356864602,1,False,1.4464899967648805,1.4464899967648805,1.4307001430819326,1.4307001430819326,-2.8949394585066974,0.20311844457652578,0.1870879702373709,367,48,0.03620289789831918,1.8022547135232438e-09,0.0,246,7,682,False,132,126,682,,,,,True,,,,
validation/elongated_low_smooth_4,201,fb03a8c9eadc2d1ed2b226722dbbd097d2d951ac31f28c3a73755bc5e5c464ea,elongated/low/smooth,single,validation/1013,1.7861080167822063,0.09277150534238936,0.17362613772736663,1,False,0.4336548224278465,0.4336548224278465,1.7176940494965327,1.7176940494965327,-2.7001197807521624,0.3299476816950762,0.286236116786325,48,48,0.007474388939642822,-4.563909028476587e-09,0.0,,0,682,False,105,28,682,,,,,True,,,,
validation/elongated_low_sparse_1,201,2ec6b708cb14a7de2fce2e33747989c5465efc92d1880015c3fd798e3e6b0f1e,elongated/low/sparse,single,validation/12067,1.9229769260595992,0.06364081944087792,0.13316778888390945,1,False,0.33945972963640303,0.33945972963640303,1.743137310239597,1.743137310239597,-2.8500932527015284,0.7782315042651299,0.4944778480600381,2,48,0.004272089482887405,-1.4437227802144292e-09,0.0,83,5,682,False,52,27,682,,,,,True,,,,
validation/elongated_low_sparse_2,201,43c0927b2c3d3836cfeaf8a18d534822a969d3aa6098e9db2a204232c04668d9,elongated/low/sparse,single,validation/12050,2.154560999907851,0.17756777895449974,0.1718948651789992,1,False,1.6195325707451407,1.6195325707451407,1.0974692105599706,1.0974692105599706,-2.5023596163217245,0.24542821186552222,0.42807356953340014,273,48,0.010729916753739065,-9.684206492277527e-10,0.0,421,8,682,False,223,29,682,,,,,True,,,,
validation/elongated_low_sparse_3,201,52884c8fb308aae2bad2e990492f74a8a3d27036bfd65e7b5bdd069e6641eba2,elongated/low/sparse,single,validation/12054,1.8150319794182435,0.1321199508966734,0.18649378514920856,1,False,1.1238079226358642,1.1238079226358642,1.5076462321391024,1.5076462321391024,-2.1370135400532915,0.6523110417158324,0.07638682249012535,402,48,0.04480862069679211,6.283425085795713e-09,0.0,270,5,682,False,221,62,682,,,,,True,,,,
validation/elongated_low_sparse_4,201,7e747476ae0a72587a23d5b3a153914a346f15b06e362b26c2c7f1f9d77f6fa4,elongated/low/sparse,single,validation/12066,2.40716844161113,0.1737629482827779,0.12765125397018734,1,False,0.31943373987586704,0.31943373987586704,0.7155839289288117,0.7155839289288117,1.7339994401256487,0.15884876779095897,0.3407787106886215,32,40,0.04178551637593422,-9.059896555196902e-09,0.0,101,5,682,False,83,29,682,,,,,True,,,,
validation/elongated_raised_rough_1,201,4473915b81b7b25e85b8cb10dda3124f5b4db553a9405383712e2b1ec9e514e7,elongated/raised/rough,single,validation/12823,1.8572179653007976,0.09424412478140316,0.33486901496560917,1,False,1.6992097289132666,1.6992097289132666,1.4279202613510558,1.4279202613510558,-2.2467492760147425,0.22689294750701322,0.20979790676730536,454,48,0.009680135702186376,7.168315108163625e-10,0.0,284,5,682,False,200,40,682,,,,,True,,,,
validation/elongated_raised_rough_2,201,70c020c626a8e4c45b3fe4f3dadade8dfa24451baefc1723eda3bc0b9f21e950,elongated/raised/rough,single,validation/12304,1.5704524237233224,0.09356793797406919,0.28104042359083925,1,False,0.43403458728494365,0.43403458728494365,0.883336937103725,0.883336937103725,-1.4932491789916627,0.37232412214856114,0.42595278992058383,20,40,0.006395693110575588,-3.057437775177974e-09,0.0,30,8,682,False,124,25,682,,,,,True,,,,
validation/elongated_raised_rough_3,201,c177b51a6650268bd1d4ce51b42a30428e766fcac692b83e182a689abbf2a201,elongated/raised/rough,single,validation/1,0.9948606262836132,0.3158396410733742,0.20351512403152985,1,False,1.0487728918050494,1.0487728918050494,1.2769591092543484,1.2769591092543484,-1.078420701039824,0.5595462098042147,0.23036665629913933,200,48,0.015368907823276686,-3.6000119968404576e-09,0.0,200,9,682,False,122,119,682,,,,,True,,,,
validation/elongated_raised_rough_4,201,cf149f8be4343ea7b467db26dc14d7f320d9801a338ba23de5e788a2926b1ce5,elongated/raised/rough,single,validation/12307,1.367684168314487,0.09964785499310229,0.39896914432346653,1,False,1.5333319318390346,1.5333319318390346,0.3467760981954724,0.3467760981954724,-0.6868092408813276,0.15826306450711766,0.4418603494806094,540,48,0.00778434463424969,-3.770431383776085e-09,0.0,514,8,682,False,190,64,682,,,,,True,,,,
validation/elongated_raised_smooth_1,201,17a13e2c961639ed351bf490ea1f57a2b2d31a242515a7be03b5b69f319a253e,elongated/raised/smooth,single,validation/12822,2.401687777544287,0.17476727079383927,0.31428487926235493,1,False,1.5411763200017878,1.5411763200017878,1.0859828015345778,1.0859828015345778,-0.755704980697339,0.6889462697448662,0.010137807842271251,467,40,0.03021881839156473,-4.9665409840304875e-09,0.0,606,6,682,False,139,80,682,,,,,True,,,,
validation/elongated_raised_smooth_2,201,4244d061eea3d8d4c5dfe63fa8369969f7da692bdb52956c14061ecca2f6102c,elongated/raised/smooth,single,validation/12306,1.382625969477896,0.11205368723238752,0.3753588753990917,1,False,0.5102850890404624,0.5102850890404624,0.7288266152533072,0.7288266152533072,-0.8374734029154673,0.3697344661247133,0.27200495662336105,476,40,0.004921865309125455,-5.939284064560013e-09,0.0,374,8,682,False,206,61,682,,,,,True,,,,
validation/elongated_raised_smooth_3,201,4bf87040f4a47ded165b88c0d79dd1fc30d2791b6fe68b53a54507031890276c,elongated/raised/smooth,single,validation/12310,1.5335410242586813,0.0668884295478557,0.30819328653522443,1,False,1.658150804365938,1.658150804365938,0.4643770866842619,0.4643770866842619,-1.7409045460871273,0.9143874154391951,0.3554542338911328,155,40,0.042581122507495364,-1.7969857268873568e-09,0.0,204,8,682,False,197,58,682,,,,,True,,,,
validation/elongated_raised_smooth_4,201,7bee9666ba67d6c4cda2d0d8517dbc5ca970c7e5b4939affdc92bebd83094b1b,elongated/raised/smooth,single,validation/12563,1.9825681208053092,0.10078615508051578,0.3968708640836998,1,False,0.8062823707544329,0.8062823707544329,0.6041214575159913,0.6041214575159913,-1.8153649538223082,0.32050307287563673,0.08314133323151546,450,48,0.00556264290237581,-2.011022737224977e-09,0.0,464,8,682,False,190,19,682,,,,,True,,,,
validation/elongated_raised_sparse_1,201,0779cfce7216ff24cf783b76f3963b4e100696c6f79a743d9710835cf9bdf1f6,elongated/raised/sparse,single,validation/12566,1.4418059498874332,0.07433527520800222,0.36846886083699326,1,False,1.0170570614063144,1.0170570614063144,0.5081605667435887,0.5081605667435887,0.2741366442036104,0.755645900023262,0.1223988441901267,157,48,0.04116938241810981,2.428372475327123e-09,0.0,187,8,682,False,192,76,682,,,,,True,,,,
validation/elongated_raised_sparse_2,201,22f5c54cc175c4deb1bec6eadec0fc8646ec559b79a3516ea08ae7d297ddaefb,elongated/raised/sparse,single,validation/12829,1.9493691865883787,0.1954234414271794,0.32032389578696896,1,False,0.3391779076324891,0.3391779076324891,1.1410354962191451,1.1410354962191451,-2.8280426486612487,0.23369298328152854,0.2441439284134267,178,48,0.024207439448967184,-4.404147629921695e-09,0.0,258,5,682,False,185,65,682,,,,,True,,,,
validation/elongated_raised_sparse_3,201,28226f5e0c7478e36460e6db52bae3c45b4d6a62b618c0b646670da481aebda4,elongated/raised/sparse,single,validation/12311,1.792956346420645,0.08749651116455763,0.3778902537358532,1,False,1.2838118986929627,1.2838118986929627,1.7768346591079187,1.7768346591079187,1.0217262276013948,0.40580427896915194,0.07044449200213537,32,48,0.004731378851434853,-2.0598189820475454e-09,0.0,21,6,682,False,110,7,682,,,,,True,,,,
validation/elongated_raised_sparse_4,201,d85d0b8644a6f48ca88f5a2ba096c8d337b9e6d303ee94e745aa840543fd995b,elongated/raised/sparse,single,validation/2130,1.4835673860532814,0.07396426018321368,0.38599946437848376,1,False,1.341650574283219,1.341650574283219,0.9516226730091186,0.9516226730091186,-2.5836476739308294,0.3840392372846448,0.34394425288050867,28,48,0.040046336348262546,2.5434012951297547e-09,0.0,28,8,682,False,104,23,682,,,,,True,,,,
validation/sheet_low_rough_1,201,0a3f2d6d3aa1613e621f7221426031c606a3786356130007b226e63e55eff71d,sheet/low/rough,single,validation/13585,2.159335430862653,0.9187303067367307,0.1668154687331731,1,False,1.6720427838637792,1.6720427838637792,0.44666478937558485,0.44666478937558485,1.3413050032161058,0.6885827896201243,0.03925593788399845,332,48,0.03648323596234743,9.492210767403366e-09,0.0,438,5,682,False,124,41,682,,,,,True,,,,
validation/sheet_low_rough_2,201,3ddcbcdfb0a128275b75f4573932970b812b43bac2b737b1e025d6bbe1d5f0f1,sheet/low/rough,single,,0.9299251831069523,0.6311514623967807,0.09638861003125834,1,False,0.5666421830731319,0.5666421830731319,1.5962704039688944,1.5962704039688944,-3.14237353202104,0.43944313069799185,0.12445154550747733,520,40,0.03396945090957517,-4.318475396725142e-09,0.0,520,32,682,False,116,102,682,,,,,True,,,,
validation/sheet_low_rough_3,201,64213a41069e09801ceb851f195ce9b783388dddc34478e390df80adf693cafa,sheet/low/rough,single,validation/13599,1.4312544945585528,1.412384480064947,0.12904839086144804,1,False,0.6956533974305072,0.6956533974305072,0.6940249162846415,0.6940249162846415,-1.9490445432705605,0.38136731069500984,0.28323413654146007,286,48,0.018145654413760964,-2.282424999000554e-09,0.0,135,5,682,False,240,22,682,,,,,True,,,,
validation/sheet_low_rough_4,201,8f23dafa6644871b95c345cbbafb532b5e6fd4d78af1dca4675f3c927213e356,sheet/low/rough,bridge,validation/12,0.9255810382922787,0.7519755518837132,0.11859467808056347,3,False,0.7330573297630533,1.0170369052152646,0.46794017430900414,0.9666115745320452,1.059009330721774,0.717209218774125,0.44129571973128806,539,40,0.00472648038828894,3.541390868055938e-09,0.0,,0,682,False,122,47,682,,,,,True,,,,
validation/sheet_low_smooth_1,201,3319ca2ebf2a4f04f29c8b7effe83eabcb910a3bb4db520a6125d56c340fc8fd,sheet/low/smooth,single,validation/13592,2.2136512829779504,1.4066904513533038,0.14906359018674492,1,False,0.7383681501185859,0.7383681501185859,1.2868920666285788,1.2868920666285788,0.0030666388345994555,0.5552414414259514,0.20020545635315184,72,48,0.040136190027905284,5.5084334871224874e-09,0.0,178,6,682,False,119,53,682,,,,,True,,,,
validation/sheet_low_smooth_2,201,37cfd5ebc26805220e976ef015e261da78c0b8b271e72ef4839b0f6a3fc1b0b3,sheet/low/smooth,single,validation/13597,1.4635194700474536,1.154237571422033,0.12060980900974633,1,False,1.4622439733292667,1.4622439733292667,0.5934628086724255,0.5934628086724255,2.9030738025314395,0.39566329562930763,0.08801467124333662,205,48,0.02906165014385643,2.3495048684374353e-09,0.0,324,5,682,False,100,99,682,,,,,True,,,,
validation/sheet_low_smooth_3,201,3c4e442e8f0de56a60889e4abf1ad0bfe41ca2f625ed45e0ee8e158d02681428,sheet/low/smooth,single,validation/13586,1.424135696257093,1.3373059161070944,0.12923326362685117,1,False,0.8175765448743961,0.8175765448743961,1.1055965364463296,1.1055965364463296,0.367398567769079,0.4174755820789423,0.24396154476185383,310,40,0.017522108742372554,1.4505117940100123e-09,0.0,199,5,682,False,241,44,682,,,,,True,,,,
validation/sheet_low_smooth_4,201,547f1b534806ab054352e4ee7be52c9aa0ca9942e73343981a5ee9be60c81c7b,sheet/low/smooth,single,,0.9140480081182738,0.686395666831893,0.10014035643442018,1,False,0.6291246581132937,0.6291246581132937,1.1400442606881702,1.1400442606881702,-2.9608771450070397,0.6846657933816389,0.34465622090280196,520,48,0.0056243957939318264,2.19489246222615e-10,0.0,520,8,682,False,122,89,682,,,,,True,,,,
validation/sheet_low_sparse_1,201,66b93374aa1f6f4c6d18bfe029a72652e31214065bd20aaad7cae80fecd354db,sheet/low/sparse,single,validation/2166,1.8563729946696266,1.4826288054426355,0.12257355236612126,1,False,0.9004760452788008,0.9004760452788008,1.0269476029667726,1.0269476029667726,0.7111318199895589,0.8715749593341341,0.15031893837268195,26,48,0.0025329498049469898,7.180649082283441e-09,0.0,26,8,682,False,96,15,682,,,,,True,,,,
validation/sheet_low_sparse_2,201,6e7eab5b01ffdebb2029c01fe32bfb69d7ef4e89685947a57f36342b27c3963d,sheet/low/sparse,single,,1.631428175080973,1.0044490915910256,0.16741783173650313,1,False,0.4574366377135525,0.4574366377135525,0.5352256012045735,0.5352256012045735,1.638755177367273,0.5235044079021036,0.33541946317535815,362,48,0.006641269220983418,-7.3931619853917505e-09,0.0,,0,682,False,273,62,682,,,,,True,,,,
validation/sheet_low_sparse_3,201,79c3b8939b45cefab247e5f5639240aa3662dfc30ad3491da47fd54ebb6820d4,sheet/low/sparse,single,validation/13590,2.118082882560645,1.2245803463605323,0.15376182183612933,1,False,0.99908683885594,0.99908683885594,0.9893083447127704,0.9893083447127704,-2.7742470196462454,0.3499412084490148,0.30730374193991145,427,48,0.011417962296433427,-6.60298014876215e-09,0.0,522,5,682,False,171,25,682,,,,,True,,,,
validation/sheet_low_sparse_4,201,cf6d0bc447f1eafd06084c44f105ab24f7978f9fc2b25f89ab81032cf33d7060,sheet/low/sparse,single,validation/13584,2.0852757806190754,1.2248417660836954,0.12509880929082673,1,False,0.34300032064437497,0.34300032064437497,0.5554988789390753,0.5554988789390753,2.470222403696348,0.3955870620617887,0.08696818816990087,292,48,0.007563116107035509,-3.0372068471340445e-09,0.0,159,5,682,False,233,45,682,,,,,True,,,,
validation/sheet_raised_rough_1,201,276e549cf4ea4f0bfdc250d9c50970fd8f45ef073b6b28ffc99828cc43d8ff5f,sheet/raised/rough,single,validation/2190,0.8788530476801211,0.11178347217504678,0.7848024093300432,1,False,1.5901315637601272,1.5901315637601272,0.6374080232256361,0.6374080232256361,1.278263276724326,0.7200107755936076,0.49573204146267263,17,48,0.004006687419366764,2.6142748521529317e-09,0.0,17,8,682,False,107,10,682,,,,,True,,,,
validation/sheet_raised_rough_2,201,2e45c8b09844827ad66463094ae915d6b08faaf30027e5bc294eb86b6e74826e,sheet/raised/rough,single,validation/2198,1.0578418080627114,0.0886573922025243,0.9818841801380013,1,False,0.6377838683259516,0.6377838683259516,0.6027154354174724,0.6027154354174724,-3.096383570907571,0.4306725907020311,0.4788023960173908,11,48,0.007708193483125832,5.334348185392913e-09,0.0,11,8,682,False,135,5,682,,,,,True,,,,
validation/sheet_raised_rough_3,201,64680471b75aa304fcb6ee25ecf32505f8125af7ccca37d59b33684b848ee0f7,sheet/raised/rough,single,validation/14371,0.8997229608928314,0.10501959279427987,1.1230416091516275,1,False,1.2522472715890174,1.2522472715890174,0.9793586558382046,0.9793586558382046,1.8957841212459785,0.5136798647244292,0.12169831898323258,218,48,0.009652941995145884,-3.6459540941891078e-09,0.0,416,6,682,False,275,26,682,,,,,True,,,,
validation/sheet_raised_rough_4,201,aba715a9d505058b906a35b1e849901453a8e59fdca8961a1152d61454de8020,sheet/raised/rough,single,validation/14358,0.9179459676366182,0.061832748191090005,0.9922794918924969,1,False,1.0870221188554674,1.0870221188554674,1.4199012361294898,1.4199012361294898,-0.2534732829681383,0.7183469537047471,0.271180735210322,84,48,0.004417936120945322,-8.592395128736996e-10,0.0,118,5,682,False,127,11,682,,,,,True,,,,
validation/sheet_raised_smooth_1,201,6823e5240abb541ccf68316ec00a7629f4e724a917e537cb338d2a347524bfca,sheet/raised/smooth,single,validation/14355,0.9696090069698853,0.11553109299142154,0.5497092696173287,1,False,0.942612058745,0.942612058745,1.4685968979272863,1.4685968979272863,-1.8520072707016388,0.7732709338147591,0.3678719015581041,460,48,0.04450251481895188,8.924040950653023e-10,0.0,267,7,682,False,283,21,682,,,,,True,,,,
validation/sheet_raised_smooth_2,201,ab8cb66dcc31354badcaa98ee8dfe9a0b5484f219665bbbcb0277473a420b47f,sheet/raised/smooth,single,validation/2196,1.0034443577836778,0.10789795301539284,0.5127548130209606,1,False,0.9334069151874862,0.9334069151874862,1.5258261005457407,1.5258261005457407,-0.7313468803373917,0.6549953098486558,0.06964472909836411,41,40,0.02369972608390183,3.873065645976226e-09,0.0,41,8,682,False,83,35,682,,,,,True,,,,
validation/sheet_raised_smooth_3,201,b39dabd2f1bc398c36ac8ca353787035d3623f36825f8780483b1410225f1522,sheet/raised/smooth,single,validation/2189,0.9433322902026601,0.08579450150171536,0.8165758437673593,1,False,0.8034277696630272,0.8034277696630272,1.7985064659620569,1.7985064659620569,0.3200255727165242,0.7633538957600194,0.3705059897713792,36,48,0.00476956038140837,8.356652037022627e-10,0.0,36,6,682,False,91,26,682,,,,,True,,,,
validation/sheet_raised_smooth_4,201,bc70fc32c1952d033eaa7de4499cfcd51ef182cbed9f579ba7a79d41fda8b348,sheet/raised/smooth,single,validation/2201,1.0011830096709258,0.09265574898312906,0.9622550418299629,1,False,0.5094891142990038,0.5094891142990038,0.8825736661071701,0.8825736661071701,-0.9514751622404556,0.08996043688538366,0.33188483615078795,60,40,0.005807456222946313,-3.3173496727378912e-09,0.0,60,8,682,False,138,12,682,,,,,True,,,,
validation/sheet_raised_sparse_1,201,5c0a50f998d63cbaef2b3cfb084b56eade1694b278d35e4ad58be9adaf05193d,sheet/raised/sparse,single,validation/14359,0.8285511187274289,0.07218442130613455,0.9718495947449454,1,False,0.8325530733628752,0.8325530733628752,1.5408765718612492,1.5408765718612492,0.3088541524476254,0.7484117491493263,0.1603887006455893,124,48,0.04038022518996747,1.6487915477370052e-09,0.0,180,5,682,False,185,18,682,,,,,True,,,,
validation/sheet_raised_sparse_2,201,b1274b44c5ea308e5821ab84e91acbb806ec18958080ef65355576fd792cbf90,sheet/raised/sparse,single,validation/14362,0.8513395023542502,0.08114753538296508,1.1983719611331067,1,False,1.5945166235916526,1.5945166235916526,1.505969853973938,1.505969853973938,2.0463568395959664,0.5739611768442571,0.4526611573624769,171,40,0.03557557274336601,-4.254609664577913e-09,0.0,248,6,682,False,227,13,682,,,,,True,,,,
validation/sheet_raised_sparse_3,201,bb349aa9903c3c3500b6d8c9b577429bc9bbe6862349d0b2d5db08488c6f5a6f,sheet/raised/sparse,single,validation/14352,0.9634877705013102,0.06408221243292803,0.5471950729698617,1,False,1.4178727579154635,1.4178727579154635,0.8360964036808634,0.8360964036808634,1.2559960564656771,0.33993808176457424,0.3815077522176253,260,48,0.039893874822993974,9.81308145853177e-10,0.0,447,5,682,False,245,79,682,,,,,True,,,,
validation/sheet_raised_sparse_4,201,bd8692bf637116819996bb767f764c1e5e0019235b772c699e91640455d475ba,sheet/raised/sparse,single,validation/14353,1.4400829535187003,0.11230902151742797,0.7431667901689124,1,False,0.9174166629662597,0.9174166629662597,0.9841512674216677,0.9841512674216677,0.7404459880459826,0.585958412380856,0.07442819705344816,347,48,0.007998311343666758,-4.259806618556183e-09,0.0,217,5,682,False,326,27,682,,,,,True,,,,
validation/solid_low_rough_1,201,68e06c650cef3727a272962e69e8beffadd357f28f169e5550e0287da2d8f7e7,solid/low/rough,single,validation/40006,0.14247446614319584,0.053515185220892485,0.12539001760684299,1,False,1.714148290135148,1.714148290135148,1.0279468195345831,1.0279468195345831,-2.1339743542457934,0.4818072174771067,0.3604498618528374,192,48,0.03400691047871295,-5.33811578273813e-10,0.0,,0,682,False,11,102,682,,,,,True,,,,
validation/solid_low_rough_2,201,a3345f942104202aa479bb6ea1033ac25e973cbc327a6fbed97bcf584d8460a3,solid/low/rough,single,validation/20521,1.7669688554336924,0.6300865815002482,0.1907717992151418,1,False,0.9560256407433558,0.9560256407433558,1.008358923742596,1.008358923742596,0.659789796425517,0.8578187528264907,0.04691190920444149,420,40,0.005380206539220118,-7.70743124878237e-09,0.0,240,8,682,False,248,32,682,,,,,True,,,,
validation/solid_low_rough_3,201,a5a30d4f46af3006a2ff8c70b28d701b70ef7c119f7f69dbca7cfe478fa6856f,solid/low/rough,single,validation/1010,0.10781092471092758,0.06774804205983659,0.12031669562688894,1,False,1.439296002849395,1.439296002849395,1.4976076337493047,1.4976076337493047,-1.8440366054086372,0.9143615571077467,0.18201525667898372,42,48,0.011979468704546034,1.3145310534534715e-10,0.0,,0,682,False,10,50,682,,,,,True,,,,
validation/solid_low_rough_4,201,a5ad94641d69c0bf7e5ec620f5ef1ba24b3e94644314d011fd7eaaf0d1527742,solid/low/rough,single,validation/40001,0.13556334164300854,0.05380768186188018,0.10728697782514172,1,False,0.7118072961779106,0.7118072961779106,0.3822805525773598,0.3822805525773598,-1.3841508789542871,0.6236693927705043,0.2704829154537409,15,48,0.007264488463382347,-6.76674292987567e-10,0.0,,0,682,False,24,54,682,,,,,True,,,,
validation/solid_low_smooth_1,201,3e730bc3f0a5631e45720e22aef61cbb36c811249520703cd5c30724fa1af480,solid/low/smooth,single,validation/10522,0.8203719174549029,0.5293179435993939,0.17742272968271763,1,False,0.5815507444187488,0.5815507444187488,0.3257872831495135,0.3257872831495135,-2.9814607875624946,0.5784762531554744,0.19747064903262623,445,48,0.008023064498929942,1.5783431644988966e-09,0.0,533,5,682,False,136,81,682,,,,,True,,,,
validation/solid_low_smooth_2,201,5271c04d84af41f52b443a0895dbdb8d89d17f78790f4744a2f891d8022c0ea7,solid/low/smooth,single,,1.1419328352841642,0.6690598843245954,0.15585887866576342,1,False,0.7951706795192197,0.7951706795192197,1.585835271525503,1.585835271525503,-1.5377164058633452,0.4286526510567721,0.4757052535113476,274,40,0.015674771537899278,-2.815611827022835e-09,0.0,,0,682,False,170,74,682,,,,,True,,,,
validation/solid_low_smooth_3,201,d8c5170c6ad4ee482e16cc2b3984bffb0344e5c0369205798be9e24bb4d77de6,solid/low/smooth,single,validation/40003,0.11547387581837809,0.05092020767068245,0.0847527651539314,1,False,1.0671113543307746,1.0671113543307746,1.0223895440826969,1.0223895440826969,2.8352958558105756,0.794636098854595,0.15100977237394458,86,48,0.015387946748064827,2.602485033031954e-10,0.0,,0,682,False,2,62,682,,,,,True,,,,
validation/solid_low_smooth_4,201,e139fcef2ea34e16f11d75e481a367e54048f200aa72d44655742bc62ddf44c5,solid/low/smooth,single,validation/2004,0.4528811611966597,0.48917075762987344,0.17877928213658853,1,False,0.9073264801495957,0.9073264801495957,1.5417326866177519,1.5417326866177519,2.571280634816853,0.1989073626435353,0.14137614748471433,32,48,0.04043502574076719,2.5777997375575623e-09,0.0,32,8,682,False,47,39,682,,,,,True,,,,
validation/solid_low_sparse_1,201,06104a7385c972eb2c65f654fd767621dfea36fe1960bcd7bda3711a8fc2ead8,solid/low/sparse,single,validation/20517,1.6129785306262414,0.6621413968580745,0.18563168836146945,1,False,1.4764462096619784,1.4764462096619784,1.3778511041983565,1.3778511041983565,4.007692149572763,0.08048746137643983,0.39272192298722214,291,48,0.009372895756517624,3.925656563708025e-09,0.0,416,5,682,False,224,40,682,,,,,True,,,,
validation/solid_low_sparse_2,201,565d11ef4a1a0b083c1cd34a5e991177a1b86a71d657f5eb8dc7146cb8021c41,solid/low/sparse,single,validation/20519,1.447220172363854,0.5672517324413939,0.18548210042221536,1,False,1.5412636331124583,1.5412636331124583,1.6557140737995553,1.6557140737995553,1.039413223793073,0.7465493145350459,0.2902000541635264,376,40,0.005215969072941348,4.573733919377433e-09,0.0,203,5,682,False,207,56,682,,,,,True,,,,
