序列,统计量,分组,权重,五位模式,可见或命中位数,原始数量,分母,比例,有效窗口数,序列数
138,扫描命中五位编码,全部,统计单位等权,00110,2,2592549,133721016,0.019387745303999185,512,1
138,扫描命中五位编码,全部,统计单位等权,00111,3,1737746,133721016,0.012995309577964917,512,1
138,扫描命中五位编码,全部,统计单位等权,01000,1,17003915,133721016,0.1271596306148317,512,1
138,扫描命中五位编码,全部,统计单位等权,01001,2,1760172,133721016,0.013163016948659737,512,1
138,扫描命中五位编码,全部,统计单位等权,01010,2,1935873,133721016,0.014476954018955405,512,1
138,扫描命中五位编码,全部,统计单位等权,01011,3,966293,133721016,0.007226186495621601,512,1
138,扫描命中五位编码,全部,统计单位等权,01100,2,2594689,133721016,0.01940374877199557,512,1
138,扫描命中五位编码,全部,统计单位等权,01101,3,860560,133721016,0.006435488046246971,512,1
138,扫描命中五位编码,全部,统计单位等权,01110,3,1174877,133721016,0.008786031060368252,512,1
138,扫描命中五位编码,全部,统计单位等权,01111,4,1538896,133721016,0.011508258357833596,512,1
138,扫描命中五位编码,全部,统计单位等权,10000,1,18883965,133721016,0.14121912594501973,512,1
138,扫描命中五位编码,全部,统计单位等权,10001,2,1666309,133721016,0.01246108539887253,512,1
138,扫描命中五位编码,全部,统计单位等权,10010,2,1726464,133721016,0.012910939892948465,512,1
138,扫描命中五位编码,全部,统计单位等权,10011,3,808504,133721016,0.006046199948106885,512,1
138,扫描命中五位编码,全部,统计单位等权,10100,2,2166999,133721016,0.016205373432101353,512,1
138,扫描命中五位编码,全部,统计单位等权,10101,3,695932,133721016,0.005204357705448484,512,1
138,扫描命中五位编码,全部,统计单位等权,10110,3,863565,133721016,0.006457960205746567,512,1
138,扫描命中五位编码,全部,统计单位等权,10111,4,978699,133721016,0.007318961740464191,512,1
138,扫描命中五位编码,全部,统计单位等权,11000,2,3585092,133721016,0.026810236021539053,512,1
138,扫描命中五位编码,全部,统计单位等权,11001,3,779908,133721016,0.005832351737441181,512,1
138,扫描命中五位编码,全部,统计单位等权,11010,3,930479,133721016,0.006958360232620428,512,1
138,扫描命中五位编码,全部,统计单位等权,11011,4,877597,133721016,0.006562895094963981,512,1
138,扫描命中五位编码,全部,统计单位等权,11100,3,1778375,133721016,0.013299143643957956,512,1
138,扫描命中五位编码,全部,统计单位等权,11101,4,952793,133721016,0.007125230038635064,512,1
138,扫描命中五位编码,全部,统计单位等权,11110,4,1551400,133721016,0.011601766471771349,512,1
138,扫描命中五位编码,全部,统计单位等权,11111,5,4704080,133721016,0.03517831482823912,512,1
138,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计0个扫描,0,0,133721016,0,512,1
138,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计1个扫描,1,88756076,133721016,0.663740664369466,512,1
138,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计2个扫描,2,23765236,133721016,0.1777225204451034,512,1
138,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计3个扫描,3,10596239,133721016,0.07924138865352325,512,1
138,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计4个扫描,4,5899385,133721016,0.04411711170366818,512,1
138,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计5个扫描,5,4704080,133721016,0.03517831482823912,512,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00000,0,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00001,1,875,2115,0.7156175392058317,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00010,1,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00011,2,197,2115,0.05841504123353812,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00100,1,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00101,2,109,2115,0.033865562882316846,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00110,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00111,3,94,2115,0.013118387195886889,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01000,1,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01001,2,104,2115,0.034122241289784985,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01010,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01011,3,50,2115,0.007214161997986048,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01100,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01101,3,45,2115,0.008428218243147875,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01110,3,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01111,4,90,2115,0.012446590303909807,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10000,1,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10001,2,100,2115,0.04701492067354821,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10010,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10011,3,49,2115,0.007939014846281851,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10100,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10101,3,53,2115,0.011124865462175672,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10110,3,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,10111,4,56,2115,0.007283856094733745,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11000,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11001,3,42,2115,0.00867254610374055,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11010,3,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11011,4,37,2115,0.005182609203694288,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11100,3,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11101,4,52,2115,0.008679716716510268,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11110,4,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,11111,5,162,2115,0.020874728546913215,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计0个扫描,0,0,2115,0,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计1个扫描,1,875,2115,0.7156175392058317,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计2个扫描,2,510,2115,0.17341776607918816,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计3个扫描,3,333,2115,0.056497193849218884,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计4个扫描,4,235,2115,0.03359277231884811,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,有适用观测的帧等权,合计5个扫描,5,162,2115,0.020874728546913215,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,00000,0,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,00001,1,875,2115,0.41371158392434987,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,00010,1,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,00011,2,197,2115,0.09314420803782505,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,00100,1,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,00101,2,109,2115,0.051536643026004726,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,00110,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,00111,3,94,2115,0.044444444444444446,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,01000,1,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,01001,2,104,2115,0.0491725768321513,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,01010,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,01011,3,50,2115,0.02364066193853428,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,01100,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,01101,3,45,2115,0.02127659574468085,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,01110,3,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,01111,4,90,2115,0.0425531914893617,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,10000,1,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,10001,2,100,2115,0.04728132387706856,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,10010,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,10011,3,49,2115,0.023167848699763592,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,10100,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,10101,3,53,2115,0.025059101654846337,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,10110,3,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,10111,4,56,2115,0.026477541371158392,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,11000,2,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,11001,3,42,2115,0.019858156028368795,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,11010,3,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,11011,4,37,2115,0.017494089834515367,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,11100,3,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,11101,4,52,2115,0.02458628841607565,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,11110,4,0,2115,0.0,155,1
138,扫描命中五位编码,当前异常占据体素,统计单位等权,11111,5,162,2115,0.07659574468085106,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计0个扫描,0,0,2115,0,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计1个扫描,1,875,2115,0.41371158392434987,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计2个扫描,2,510,2115,0.24113475177304963,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计3个扫描,3,333,2115,0.1574468085106383,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计4个扫描,4,235,2115,0.1111111111111111,155,1
138,扫描命中五位编码：按位数汇总,当前异常占据体素,统计单位等权,合计5个扫描,5,162,2115,0.07659574468085106,155,1
139,五位类别可见模式,全部,有适用观测的帧等权,00000,0,300,538,0.5576208178438662,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,00001,1,4,538,0.007434944237918215,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,00010,1,4,538,0.007434944237918215,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,00011,2,2,538,0.0037174721189591076,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,00100,1,3,538,0.0055762081784386614,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,00101,2,1,538,0.0018587360594795538,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,00110,2,2,538,0.0037174721189591076,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,00111,3,3,538,0.0055762081784386614,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,01000,1,4,538,0.007434944237918215,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,01001,2,1,538,0.0018587360594795538,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,01010,2,1,538,0.0018587360594795538,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,01011,3,0,538,0.0,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,01100,2,1,538,0.0018587360594795538,538,1
139,五位类别可见模式,全部,有适用观测的帧等权,01101,3,1,538,0.0018587360594795538,538,1
