sequence,factor,metric,scope,group,unit,weighting,n,denominator,frames,valid_frames,sequence_count,missing_fraction,empty_frame_fraction,minimum,maximum,mean,category,fraction,count
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,250,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,251,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,252,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,253,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,254,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,255,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,256,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,257,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,258,0.0,0
all,D01,normal_semantic,all_frames,all,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,259,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,0,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,1,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,2,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,3,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,4,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,5,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,6,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,7,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,8,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,9,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,10,0.0053193233479948,3925091
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,11,2.138271639623422e-05,14867
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,12,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,13,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,14,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,15,6.539157459766362e-07,515
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,16,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,17,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,18,3.331381932472822e-05,22702
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,19,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,20,0.00017625447251474362,125575
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,21,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,22,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,23,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,24,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,25,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,26,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,27,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,28,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,29,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,30,0.00010657414402197504,80979
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,31,1.0653979789549229e-07,90
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,32,1.7744269786622971e-06,1346
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,33,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,34,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,35,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,36,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,37,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,38,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,39,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,40,0.9178575439892567,680620528
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,41,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,42,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,43,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,44,4.8385425233344e-08,40
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,45,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,46,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,47,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,48,0.00268696776015279,2112426
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,49,2.271293504320462e-06,1764
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,50,0.04814060435121943,38170213
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,51,0.00551167702149262,4022793
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,52,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,53,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,54,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,55,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,56,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,57,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,58,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,59,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,60,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,61,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,62,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,63,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,64,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,65,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,66,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,67,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,68,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,69,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,70,0.01954085486945515,14425421
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,71,4.5027029693539966e-05,36400
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,72,5.509747745705853e-06,4537
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,73,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,74,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,75,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,76,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,77,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,78,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,79,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,80,4.570108284302286e-05,33783
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,81,0.0005044110864363394,438112
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,82,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,83,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,84,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,85,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,86,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,87,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,88,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,89,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,90,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,91,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,92,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,93,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,94,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,95,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,96,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,97,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,98,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,99,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,100,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,101,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,102,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,103,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,104,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,105,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,106,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,107,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,108,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,109,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,110,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,111,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,112,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,113,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,114,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,115,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,116,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,117,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,118,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,119,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,120,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,121,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,122,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,123,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,124,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,125,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,126,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,127,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,128,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,129,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,130,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,131,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,132,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,133,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,134,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,135,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,136,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,137,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,138,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,139,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,140,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,141,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,142,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,143,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,144,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,145,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,146,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,147,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,148,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,149,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,150,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,151,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,152,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,153,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,154,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,155,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,156,0.0,0
all,D01,normal_semantic,all_frames,all,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,10.0,81.0,,157,0.0,0
