first,second,target_recall,change,sequence,frame,slot,semantic,instance,range_m,count_in_scan,first_score,second_score
m500,m1547,0.5,new_fn,125,55,82427,2,1,16.89286231994629,1,11.125,12.3125
m500,m1547,0.5,fixed_fn,125,55,83456,2,1,17.09166717529297,2,9.5625,15.0
m500,m1547,0.95,new_fp,125,55,127339,40,0,4.987624645233154,60,-2.578125,-1.046875
m500,m1547,0.95,fixed_fp,125,55,111982,40,0,6.0760393142700195,373,-2.09375,-1.9609375
m500,b1547,0.5,new_fp,125,55,130734,40,0,4.947970390319824,15,3.75,7.53125
m500,b1547,0.5,fixed_fn,125,55,79364,2,1,16.886629104614258,1,8.875,8.3125
m500,b1547,0.95,new_fp,125,55,95031,40,0,10.230008125305176,67,-4.625,0.384765625
m500,b1547,0.95,fixed_fp,125,55,85695,40,0,17.399147033691406,301,-2.0,-5.1875
m500,replay,0.5,fixed_fn,125,55,83455,2,1,17.002666473388672,4,5.78125,8.5625
m500,replay,0.95,new_fp,125,55,84495,40,0,17.156414031982422,37,-2.921875,-1.1328125
m500,replay,0.95,fixed_fp,125,55,122241,40,0,5.277759552001953,497,-2.046875,-4.125
m500,ap,0.5,new_fn,125,55,83457,2,1,17.264665603637695,1,11.125,6.75
m500,ap,0.5,fixed_fn,125,55,83456,2,1,17.09166717529297,2,9.5625,7.90625
m500,ap,0.95,new_fp,125,55,84495,40,0,17.156414031982422,52,-2.921875,-0.99609375
m500,ap,0.95,fixed_fp,125,55,119151,40,0,5.7724127769470215,441,-2.078125,-5.1875
m500,lr,0.5,fixed_fn,125,55,83456,2,1,17.09166717529297,1,9.5625,12.5625
m500,lr,0.95,new_fp,125,55,126337,40,0,5.011861801147461,63,-2.375,-0.40625
m500,lr,0.95,fixed_fp,125,55,91650,40,0,12.762744903564453,302,-2.046875,-4.40625
replay,ap,0.5,new_fn,125,55,83455,2,1,17.002666473388672,3,8.5625,5.1875
replay,ap,0.95,new_fp,125,55,126648,40,0,5.30985164642334,79,-2.65625,-2.203125
replay,ap,0.95,fixed_fp,125,55,127958,40,0,5.499608516693115,8,-2.140625,-2.796875
replay,lr,0.5,new_fn,125,55,83454,2,1,16.981666564941406,3,8.375,8.75
replay,lr,0.95,new_fp,125,55,125630,40,0,5.496073246002197,240,-3.453125,-1.21875
replay,lr,0.95,fixed_fp,125,55,84499,40,0,17.291414260864258,19,-1.8515625,-1.6328125
m500,m1547,0.5,fixed_fn,125,56,82422,2,1,17.29486083984375,2,7.46875,15.0
m500,m1547,0.95,new_fp,125,56,96863,40,0,11.063553810119629,63,-2.78125,3.765625
m500,m1547,0.95,fixed_fp,125,56,84673,40,0,21.098405838012695,231,-2.21875,-3.125
m500,b1547,0.5,new_fp,125,56,129708,40,0,5.024187088012695,2,3.21875,7.03125
m500,b1547,0.5,fixed_fp,125,56,88611,40,0,14.94345760345459,2,12.0,4.40625
m500,b1547,0.5,fixed_fn,125,56,81422,2,1,17.33111000061035,14,8.4375,7.65625
m500,b1547,0.95,new_fp,125,56,126665,40,0,5.495846271514893,215,-3.53125,-0.05517578125
m500,b1547,0.95,fixed_fp,125,56,83210,40,0,12.8646821975708,195,-2.109375,-4.09375
m500,replay,0.5,new_fp,125,56,88612,40,0,15.049458503723145,1,7.21875,7.15625
m500,replay,0.5,fixed_fn,125,56,82422,2,1,17.29486083984375,2,7.46875,8.25
m500,replay,0.95,new_fp,125,56,87736,40,0,17.140695571899414,44,-3.265625,-2.109375
m500,replay,0.95,fixed_fp,125,56,88339,40,0,9.886486053466797,263,-2.109375,-6.65625
m500,ap,0.5,new_fp,125,56,88612,40,0,15.049458503723145,3,7.21875,11.875
m500,ap,0.5,fixed_fn,125,56,82422,2,1,17.29486083984375,2,7.46875,7.9375
m500,ap,0.95,new_fp,125,56,127677,40,0,5.4166107177734375,212,-3.109375,-1.8203125
m500,ap,0.95,fixed_fp,125,56,86695,40,0,18.783905029296875,237,-1.875,-4.25
m500,lr,0.5,fixed_fn,125,56,82422,2,1,17.29486083984375,2,7.46875,12.375
m500,lr,0.95,new_fp,125,56,127337,40,0,4.950625896453857,65,-2.453125,-0.828125
m500,lr,0.95,fixed_fp,125,56,82611,40,0,19.18585777282715,174,-1.4609375,-4.53125
replay,ap,0.5,new_fp,125,56,88613,40,0,15.243457794189453,2,5.65625,9.1875
replay,ap,0.95,new_fp,125,56,128655,40,0,5.383409023284912,203,-3.375,-1.3671875
replay,ap,0.95,fixed_fp,125,56,87736,40,0,17.140695571899414,9,-2.109375,-2.96875
replay,lr,0.5,fixed_fp,125,56,88612,40,0,15.049458503723145,1,7.15625,10.5
replay,lr,0.95,new_fp,125,56,126654,40,0,5.465847492218018,136,-2.90625,-1.171875
replay,lr,0.95,fixed_fp,125,56,87577,40,0,15.736701011657715,26,-2.3125,-2.015625
m500,m1547,0.5,fixed_fn,125,57,81428,2,1,16.805110931396484,12,8.625,15.5
m500,m1547,0.95,new_fp,125,57,84495,40,0,17.294414520263672,51,-3.03125,1.0546875
m500,m1547,0.95,fixed_fp,125,57,82613,40,0,19.39485740661621,321,-0.91796875,-5.4375
m500,m1547,0.95,fixed_fn,125,57,84493,2,1,17.237417221069336,1,-3.34375,-0.296875
m500,b1547,0.5,fixed_fn,125,57,81428,2,1,16.805110931396484,18,8.625,8.25
m500,b1547,0.95,new_fp,125,57,127660,40,0,5.405611038208008,96,-3.5,0.1923828125
m500,b1547,0.95,fixed_fp,125,57,83642,40,0,18.754661560058594,332,-0.87890625,-2.59375
m500,replay,0.95,new_fp,125,57,92494,40,0,9.035530090332031,60,-3.640625,-2.296875
m500,replay,0.95,fixed_fp,125,57,83641,40,0,18.555662155151367,327,-0.65625,-5.21875
m500,replay,0.95,fixed_fn,125,57,84493,2,1,17.237417221069336,1,-3.34375,-1.59375
m500,ap,0.95,new_fp,125,57,125597,40,0,5.667068958282471,87,-3.625,-2.1875
m500,ap,0.95,fixed_fp,125,57,83642,40,0,18.754661560058594,323,-0.87890625,-5.96875
m500,ap,0.95,fixed_fn,125,57,84493,2,1,17.237417221069336,1,-3.34375,-1.5703125
m500,lr,0.5,fixed_fn,125,57,81428,2,1,16.805110931396484,2,8.625,11.875
m500,lr,0.95,new_fp,125,57,84484,40,0,17.0814151763916,10,-3.15625,-1.2890625
m500,lr,0.95,fixed_fp,125,57,80575,40,0,18.18337059020996,240,-1.7578125,-3.828125
replay,ap,0.95,new_fp,125,57,92674,40,0,12.24550724029541,50,-3.078125,-0.01507568359375
replay,ap,0.95,fixed_fp,125,57,122237,40,0,5.231761455535889,19,-2.109375,-2.421875
replay,lr,0.5,fixed_fn,125,57,81428,2,1,16.805110931396484,2,3.921875,11.875
replay,lr,0.95,new_fp,125,57,125296,40,0,5.036087512969971,96,-3.21875,-1.2421875
replay,lr,0.95,fixed_fp,125,57,125625,40,0,5.669068813323975,59,-2.234375,-2.28125
replay,lr,0.95,new_fn,125,57,84493,2,1,17.237417221069336,1,-1.59375,-1.796875
m500,m1547,0.95,new_fp,125,58,126211,40,0,4.455883502960205,160,-3.140625,-0.5703125
m500,m1547,0.95,fixed_fp,125,58,88334,40,0,9.832486152648926,128,-2.171875,-3.921875
m500,m1547,0.95,fixed_fn,125,58,83457,2,1,16.87966537475586,8,-2.25,0.515625
m500,b1547,0.95,new_fp,125,58,97894,40,0,10.83230209350586,98,-3.296875,3.59375
m500,b1547,0.95,fixed_fp,125,58,86303,40,0,9.992941856384277,115,-1.828125,-2.53125
m500,b1547,0.95,fixed_fn,125,58,84487,2,1,16.74441909790039,12,-2.546875,2.0
m500,replay,0.95,new_fp,125,58,84492,40,0,17.292415618896484,82,-3.390625,0.32421875
m500,replay,0.95,fixed_fp,125,58,88376,40,0,9.926485061645508,140,-2.09375,-6.0625
m500,replay,0.95,fixed_fn,125,58,84487,2,1,16.74441909790039,12,-2.546875,0.109375
m500,ap,0.95,new_fp,125,58,85526,40,0,16.628145217895508,68,-2.390625,-0.3984375
m500,ap,0.95,fixed_fp,125,58,87331,40,0,9.625733375549316,121,-1.5234375,-6.90625
m500,ap,0.95,fixed_fn,125,58,84487,2,1,16.74441909790039,12,-2.546875,-0.74609375
m500,lr,0.95,new_fp,125,58,84493,40,0,17.294416427612305,24,-3.5,-0.82421875
m500,lr,0.95,fixed_fp,125,58,88376,40,0,9.926485061645508,132,-2.09375,-2.609375
m500,lr,0.95,fixed_fn,125,58,83457,2,1,16.87966537475586,9,-2.25,0.359375
replay,ap,0.95,new_fp,125,58,126331,40,0,5.017861843109131,43,-2.671875,-2.21875
replay,ap,0.95,fixed_fp,125,58,80670,40,0,20.129364013671875,38,-1.6015625,-2.421875
replay,lr,0.95,new_fp,125,58,129729,40,0,5.199182033538818,16,-2.640625,-1.3046875
replay,lr,0.95,fixed_fp,125,58,84498,40,0,17.551414489746094,66,-2.265625,-3.5
replay,lr,0.95,new_fn,125,58,85519,2,1,16.477148056030273,3,-0.92578125,-1.546875
m500,m1547,0.95,new_fp,125,59,125608,40,0,5.698067665100098,269,-3.3125,0.265625
m500,m1547,0.95,fixed_fp,125,59,82601,40,0,16.968862533569336,235,-2.109375,-7.40625
m500,m1547,0.95,fixed_fn,125,59,85520,2,1,16.646146774291992,6,-2.875,-0.5546875
m500,b1547,0.95,new_fp,125,59,123225,40,0,5.1885247230529785,138,-3.21875,0.07421875
m500,b1547,0.95,fixed_fp,125,59,82600,40,0,16.98286247253418,236,-2.0625,-6.5625
m500,b1547,0.95,fixed_fn,125,59,85521,2,1,16.660146713256836,4,-2.515625,0.7109375
m500,replay,0.95,new_fp,125,59,126637,40,0,5.590843677520752,61,-2.484375,-1.9453125
m500,replay,0.95,fixed_fp,125,59,82610,40,0,18.280860900878906,247,3.109375,-7.9375
m500,replay,0.95,fixed_fn,125,59,85519,2,1,16.616146087646484,7,-2.734375,-1.1328125
m500,ap,0.5,new_fp,125,59,89644,40,0,14.45419692993164,2,1.6953125,12.625
m500,ap,0.95,new_fp,125,59,125609,40,0,5.708067893981934,205,-3.390625,-1.671875
m500,ap,0.95,fixed_fp,125,59,82614,40,0,19.10785675048828,251,1.0234375,-7.9375
m500,ap,0.95,fixed_fn,125,59,85519,2,1,16.616146087646484,7,-2.734375,-1.390625
m500,lr,0.95,new_fp,125,59,125604,40,0,5.6720685958862305,68,-2.609375,-0.67578125
m500,lr,0.95,fixed_fp,125,59,82597,40,0,17.108861923217773,190,-2.15625,-6.4375
m500,lr,0.95,fixed_fn,125,59,85521,2,1,16.660146713256836,4,-2.515625,-0.67578125
replay,ap,0.5,new_fp,125,59,89644,40,0,14.45419692993164,2,6.0625,12.625
replay,ap,0.95,new_fp,125,59,125599,40,0,5.635069847106934,154,-2.765625,-1.1640625
replay,ap,0.95,fixed_fp,125,59,93945,40,0,11.247255325317383,14,-1.75,-2.453125
replay,lr,0.95,new_fp,125,59,88361,40,0,9.574487686157227,92,-6.0,-0.90234375
replay,lr,0.95,fixed_fp,125,59,126327,40,0,4.993862152099609,28,-2.4375,-1.4375
replay,lr,0.95,new_fn,125,59,85517,2,1,16.573148727416992,3,-1.8359375,-2.28125
m500,m1547,0.5,fixed_fp,125,60,130758,40,0,5.190962314605713,2,11.5625,4.75
m500,m1547,0.95,new_fp,125,60,112892,40,0,5.713824272155762,143,-3.171875,-0.337890625
m500,m1547,0.95,fixed_fp,125,60,81612,40,0,18.429107666015625,183,-1.046875,-6.90625
m500,m1547,0.95,fixed_fn,125,60,83456,2,1,16.356670379638672,19,-3.53125,-1.4140625
m500,b1547,0.5,fixed_fp,125,60,130758,40,0,5.190962314605713,2,11.5625,4.46875
m500,b1547,0.95,new_fp,125,60,127658,40,0,5.640604496002197,107,-2.75,0.48828125
m500,b1547,0.95,fixed_fp,125,60,81226,40,0,14.969117164611816,174,-2.140625,-5.75
m500,b1547,0.95,new_fn,125,60,83458,2,1,16.03666877746582,1,-0.83203125,-1.78125
m500,b1547,0.95,fixed_fn,125,60,83457,2,1,16.340665817260742,20,-4.5,-0.054931640625
m500,replay,0.5,fixed_fp,125,60,130758,40,0,5.190962314605713,2,11.5625,2.28125
m500,replay,0.5,fixed_fn,125,60,83458,2,1,16.03666877746582,1,-0.83203125,6.96875
m500,replay,0.95,new_fp,125,60,96846,40,0,11.990547180175781,113,-4.4375,-2.125
m500,replay,0.95,fixed_fp,125,60,82607,40,0,17.5008602142334,186,-1.6484375,-8.125
m500,replay,0.95,fixed_fn,125,60,83457,2,1,16.340665817260742,20,-4.5,-1.359375
m500,ap,0.5,fixed_fp,125,60,130758,40,0,5.190962314605713,2,11.5625,4.875
m500,ap,0.5,fixed_fn,125,60,83458,2,1,16.03666877746582,1,-0.83203125,7.53125
m500,ap,0.95,new_fp,125,60,127693,40,0,5.484609127044678,136,-3.3125,-1.703125
m500,ap,0.95,fixed_fp,125,60,81606,40,0,17.309110641479492,175,-1.8125,-8.375
m500,ap,0.95,fixed_fn,125,60,83457,2,1,16.340665817260742,20,-4.5,-1.765625
m500,lr,0.5,fixed_fp,125,60,130758,40,0,5.190962314605713,2,11.5625,7.5
m500,lr,0.95,new_fp,125,60,129751,40,0,5.268178939819336,55,-2.453125,-0.96875
m500,lr,0.95,fixed_fp,125,60,81613,40,0,18.642108917236328,177,-0.66796875,-4.03125
m500,lr,0.95,fixed_fn,125,60,83456,2,1,16.356670379638672,15,-3.53125,-1.203125
replay,ap,0.95,new_fp,125,60,127698,40,0,5.486608505249023,100,-2.6875,-2.25
replay,ap,0.95,fixed_fp,125,60,96841,40,0,11.676548957824707,66,-1.6640625,-2.84375
replay,lr,0.5,new_fn,125,60,83458,2,1,16.03666877746582,1,6.96875,2.015625
replay,lr,0.95,new_fp,125,60,129746,40,0,5.261179447174072,52,-2.828125,-1.03125
replay,lr,0.95,fixed_fp,125,60,96840,40,0,11.656548500061035,101,-1.7890625,-2.578125
replay,lr,0.95,new_fn,125,60,83457,2,1,16.340665817260742,5,-1.359375,-2.84375
m500,m1547,0.95,new_fp,125,61,87556,40,0,15.974699974060059,28,-2.453125,-1.125
m500,m1547,0.95,fixed_fp,125,61,82598,40,0,17.012861251831055,262,-2.09375,-8.0625
m500,m1547,0.95,fixed_fn,125,61,86521,2,1,16.637910842895508,1,-2.453125,-0.07666015625
m500,b1547,0.5,fixed_fn,125,61,83453,2,1,16.502668380737305,1,4.5625,7.0
m500,b1547,0.95,new_fp,125,61,86514,40,0,16.568910598754883,36,-2.734375,0.0693359375
m500,b1547,0.95,fixed_fp,125,61,81612,40,0,17.97410774230957,238,-1.1796875,-6.6875
m500,b1547,0.95,fixed_fn,125,61,86521,2,1,16.637910842895508,1,-2.453125,0.81640625
m500,replay,0.95,new_fp,125,61,85504,40,0,17.518142700195312,26,-3.515625,-2.15625
m500,replay,0.95,fixed_fp,125,61,82613,40,0,18.17285919189453,274,-1.3046875,-7.96875
m500,replay,0.95,fixed_fn,125,61,86521,2,1,16.637910842895508,1,-2.453125,-0.92578125
m500,ap,0.95,new_fp,125,61,86511,40,0,16.485910415649414,30,-3.84375,-1.5625
m500,ap,0.95,fixed_fp,125,61,82613,40,0,18.17285919189453,266,-1.3046875,-8.1875
m500,ap,0.95,fixed_fn,125,61,86521,2,1,16.637910842895508,1,-2.453125,-0.5390625
m500,lr,0.95,new_fp,125,61,86514,40,0,16.568910598754883,22,-2.734375,-1.125
m500,lr,0.95,fixed_fp,125,61,81628,40,0,21.310102462768555,231,-2.0625,-2.546875
m500,lr,0.95,fixed_fn,125,61,86521,2,1,16.637910842895508,1,-2.453125,-0.48046875
replay,ap,0.95,new_fp,125,61,85521,40,0,17.449146270751953,19,-2.75,-2.390625
replay,ap,0.95,fixed_fp,125,61,82292,40,0,17.682859420776367,7,-2.171875,-4.71875
replay,lr,0.95,new_fp,125,61,94015,40,0,10.166261672973633,51,-2.796875,0.359375
replay,lr,0.95,fixed_fp,125,61,86509,40,0,16.524911880493164,12,-1.78125,-2.46875
m500,m1547,0.95,new_fp,125,62,98828,40,0,11.03504467010498,38,-2.390625,-0.9453125
m500,m1547,0.95,fixed_fp,125,62,94014,40,0,10.174262046813965,107,1.8203125,-4.28125
m500,m1547,0.95,fixed_fn,125,62,86519,2,1,16.350910186767578,5,-2.875,-0.1640625
m500,b1547,0.5,fixed_fn,125,62,83458,2,1,16.18166732788086,24,1.5,7.5
m500,b1547,0.95,new_fp,125,62,101421,40,0,8.594353675842285,91,-3.125,-0.197265625
m500,b1547,0.95,fixed_fp,125,62,80675,40,0,19.68736457824707,71,-1.625,-2.078125
m500,b1547,0.95,fixed_fn,125,62,86519,2,1,16.350910186767578,3,-2.875,0.59765625
m500,replay,0.5,fixed_fn,125,62,83458,2,1,16.18166732788086,22,1.5,7.9375
m500,replay,0.95,new_fp,125,62,76314,40,0,28.86130714416504,27,-3.125,-0.75390625
m500,replay,0.95,fixed_fp,125,62,94024,40,0,10.247261047363281,117,-1.765625,-6.4375
m500,replay,0.95,fixed_fn,125,62,86519,2,1,16.350910186767578,5,-2.875,-0.298828125
m500,ap,0.5,fixed_fn,125,62,82423,2,1,16.157865524291992,3,2.15625,7.21875
m500,ap,0.95,new_fp,125,62,109111,40,0,7.590723514556885,109,-3.109375,-1.8203125
m500,ap,0.95,fixed_fp,125,62,94010,40,0,10.168262481689453,107,4.40625,-3.046875
m500,ap,0.95,fixed_fn,125,62,86519,2,1,16.350910186767578,5,-2.875,-0.1962890625
m500,lr,0.95,new_fp,125,62,86523,40,0,16.39191246032715,18,-2.6875,-0.01123046875
m500,lr,0.95,fixed_fp,125,62,94017,40,0,10.182262420654297,106,-2.046875,-4.0625
m500,lr,0.95,fixed_fn,125,62,86519,2,1,16.350910186767578,5,-2.875,0.1630859375
replay,ap,0.5,new_fn,125,62,84486,2,1,16.054418563842773,19,7.5625,5.40625
replay,ap,0.95,new_fp,125,62,110141,40,0,7.352479934692383,111,-6.0625,2.4375
replay,ap,0.95,fixed_fp,125,62,82297,40,0,17.339862823486328,19,-2.046875,-3.25
replay,lr,0.5,new_fn,125,62,83458,2,1,16.18166732788086,22,7.9375,6.90625
replay,lr,0.95,new_fp,125,62,98828,40,0,11.03504467010498,24,-2.984375,-1.1796875
replay,lr,0.95,fixed_fp,125,62,82297,40,0,17.339862823486328,22,-2.046875,-1.4765625
m500,m1547,0.5,new_fn,125,63,84485,2,1,16.265417098999023,11,13.1875,12.3125
m500,m1547,0.95,new_fp,125,63,122525,40,0,5.940742015838623,153,-4.53125,-1.296875
m500,m1547,0.95,fixed_fp,125,63,85693,40,0,17.091144561767578,277,-1.4296875,-7.5625
m500,m1547,0.95,fixed_fn,125,63,87547,2,1,16.06169891357422,2,-5.4375,-1.171875
m500,b1547,0.5,fixed_fp,125,63,91675,40,0,14.075737953186035,3,11.9375,5.8125
m500,b1547,0.5,new_fn,125,63,82427,2,1,15.82186508178711,5,10.75,6.125
m500,b1547,0.5,fixed_fn,125,63,82423,2,1,16.013864517211914,1,9.125,6.90625
m500,b1547,0.95,new_fp,125,63,95010,40,0,10.537006378173828,51,-2.25,0.953125
m500,b1547,0.95,fixed_fp,125,63,84669,40,0,16.722415924072266,240,-2.03125,-6.1875
m500,b1547,0.95,new_fn,125,63,87551,2,1,16.132699966430664,3,-1.5625,-0.74609375
m500,b1547,0.95,fixed_fn,125,63,86516,2,1,15.887913703918457,1,-3.203125,2.421875
m500,replay,0.5,fixed_fn,125,63,84490,2,1,15.856419563293457,7,9.4375,6.625
m500,replay,0.95,new_fp,125,63,122535,40,0,5.940742015838623,218,-4.375,-2.03125
m500,replay,0.95,fixed_fp,125,63,85699,40,0,16.761146545410156,291,-1.5546875,-8.75
m500,replay,0.95,fixed_fn,125,63,86516,2,1,15.887913703918457,1,-3.203125,0.5859375
m500,ap,0.5,fixed_fn,125,63,85519,2,1,15.988147735595703,8,8.125,10.125
m500,ap,0.95,new_fp,125,63,89861,40,0,13.150201797485352,70,-2.25,-2.15625
m500,ap,0.95,fixed_fp,125,63,85698,40,0,16.798145294189453,280,-1.78125,-8.625
m500,ap,0.95,fixed_fn,125,63,87553,2,1,16.06869888305664,3,-2.59375,-1.7734375
m500,lr,0.5,fixed_fn,125,63,85519,2,1,15.988147735595703,6,8.125,12.5
m500,lr,0.95,new_fp,125,63,117396,40,0,6.448868751525879,45,-3.515625,-1.171875
m500,lr,0.95,fixed_fp,125,63,84684,40,0,19.429410934448242,260,-0.90625,-3.328125
m500,lr,0.95,fixed_fn,125,63,86516,2,1,15.887913703918457,1,-3.203125,0.10791015625
replay,ap,0.5,fixed_fn,125,63,85522,2,1,15.868149757385254,1,5.65625,7.8125
replay,ap,0.95,new_fp,125,63,86523,40,0,16.942909240722656,26,-2.625,-0.79296875
replay,ap,0.95,fixed_fp,125,63,124576,40,0,5.756292343139648,163,-1.46875,-3.234375
replay,ap,0.95,fixed_fn,125,63,87554,2,1,16.080699920654297,2,-3.3125,-1.6484375
replay,lr,0.5,new_fn,125,63,84490,2,1,15.856419563293457,1,6.625,11.125
replay,lr,0.95,new_fp,125,63,94017,40,0,10.185262680053711,34,-4.0625,-0.92578125
replay,lr,0.95,fixed_fp,125,63,123541,40,0,5.839505672454834,176,-2.40625,-2.375
m500,m1547,0.5,fixed_fp,125,64,91676,40,0,13.816740989685059,1,10.8125,11.25
m500,m1547,0.5,new_fn,125,64,86517,2,1,15.671914100646973,2,10.875,4.25
m500,m1547,0.95,new_fp,125,64,126303,40,0,5.083859443664551,101,-2.296875,0.02685546875
m500,m1547,0.95,fixed_fp,125,64,88384,40,0,11.49547290802002,81,-1.3828125,-3.578125
m500,m1547,0.95,fixed_fn,125,64,87548,2,1,15.882699966430664,2,-2.8125,2.453125
m500,b1547,0.5,fixed_fp,125,64,91676,40,0,13.816740989685059,2,10.8125,4.5625
m500,b1547,0.5,new_fn,125,64,86517,2,1,15.671914100646973,1,10.875,6.53125
m500,b1547,0.95,new_fp,125,64,87799,40,0,15.748700141906738,10,-3.140625,0.1376953125
m500,b1547,0.95,fixed_fp,125,64,92989,40,0,10.284520149230957,90,-1.9921875,-1.046875
m500,b1547,0.95,new_fn,125,64,88583,2,1,15.636456489562988,4,-2.0,-1.40625
m500,b1547,0.95,fixed_fn,125,64,87548,2,1,15.882699966430664,2,-2.8125,2.140625
m500,replay,0.5,fixed_fp,125,64,91676,40,0,13.816740989685059,2,10.8125,4.21875
m500,replay,0.5,new_fn,125,64,86517,2,1,15.671914100646973,2,10.875,3.1875
m500,replay,0.95,new_fp,125,64,88592,40,0,15.807456970214844,23,-4.46875,-2.40625
m500,replay,0.95,fixed_fp,125,64,92984,40,0,10.301519393920898,86,-2.1875,-4.78125
m500,replay,0.95,fixed_fn,125,64,87548,2,1,15.882699966430664,2,-2.8125,-0.37890625
m500,ap,0.5,fixed_fp,125,64,91676,40,0,13.816740989685059,1,10.8125,5.875
m500,ap,0.5,new_fn,125,64,86517,2,1,15.671914100646973,2,10.875,3.5
m500,ap,0.95,new_fp,125,64,99839,40,0,10.753830909729004,50,-2.8125,-1.75
m500,ap,0.95,fixed_fp,125,64,88384,40,0,11.49547290802002,63,-1.3828125,-4.6875
m500,ap,0.95,fixed_fn,125,64,87548,2,1,15.882699966430664,2,-2.8125,-0.92578125
m500,lr,0.95,new_fp,125,64,93743,40,0,13.612241744995117,23,-2.609375,-0.9921875
m500,lr,0.95,fixed_fp,125,64,92984,40,0,10.301519393920898,69,-2.1875,-3.46875
m500,lr,0.95,fixed_fn,125,64,87548,2,1,15.882699966430664,2,-2.8125,-0.2490234375
replay,ap,0.5,new_fp,125,64,91675,40,0,13.879738807678223,1,5.125,7.15625
replay,ap,0.95,new_fp,125,64,98275,40,0,9.916309356689453,59,-4.0,-1.8828125
replay,ap,0.95,fixed_fp,125,64,125611,40,0,5.651069164276123,9,-2.203125,-3.40625
replay,lr,0.5,new_fp,125,64,91676,40,0,13.816740989685059,2,4.21875,11.9375
replay,lr,0.5,fixed_fn,125,64,86517,2,1,15.671914100646973,2,3.1875,11.8125
replay,lr,0.95,new_fp,125,64,93745,40,0,13.657242774963379,34,-3.765625,-0.059326171875
replay,lr,0.95,fixed_fp,125,64,100869,40,0,10.255605697631836,17,-2.078125,-1.875
m500,m1547,0.5,new_fp,125,65,101999,40,0,10.055338859558105,4,-1.4296875,13.5625
m500,m1547,0.5,fixed_fn,125,65,83453,2,1,15.605670928955078,2,5.5625,13.0
m500,m1547,0.95,new_fp,125,65,101994,40,0,10.26833724975586,81,-4.03125,-1.0078125
m500,m1547,0.95,fixed_fp,125,65,82618,40,0,18.469858169555664,126,-2.234375,-5.375
m500,b1547,0.5,fixed_fn,125,65,85517,2,1,15.537151336669922,23,5.40625,7.9375
m500,b1547,0.95,new_fp,125,65,91813,40,0,14.812735557556152,35,-3.6875,-0.19140625
m500,b1547,0.95,fixed_fp,125,65,82618,40,0,18.469858169555664,144,-2.234375,-5.0
m500,b1547,0.95,new_fn,125,65,88579,2,1,15.796455383300781,1,-1.7578125,-0.28125
m500,replay,0.5,fixed_fn,125,65,85516,2,1,16.100149154663086,20,3.984375,6.28125
m500,replay,0.95,new_fp,125,65,88564,40,0,16.01145362854004,47,-3.640625,-2.171875
m500,replay,0.95,fixed_fp,125,65,83242,40,0,14.388673782348633,146,-1.953125,-4.46875
m500,ap,0.5,fixed_fn,125,65,83453,2,1,15.605670928955078,1,5.5625,7.0
m500,ap,0.95,new_fp,125,65,124872,40,0,5.866288661956787,287,-4.40625,-2.390625
m500,ap,0.95,fixed_fp,125,65,82620,40,0,18.87485694885254,89,0.45703125,-2.78125
m500,lr,0.5,fixed_fn,125,65,85517,2,1,15.537151336669922,20,5.40625,13.375
m500,lr,0.95,new_fp,125,65,123858,40,0,5.83150577545166,85,-3.203125,-1.0390625
m500,lr,0.95,fixed_fp,125,65,82621,40,0,19.178857803344727,113,0.0223388671875,-2.4375
replay,ap,0.5,new_fn,125,65,85516,2,1,16.100149154663086,19,6.28125,5.0625
replay,ap,0.95,new_fp,125,65,123864,40,0,5.827506065368652,307,-3.546875,-2.15625
replay,ap,0.95,fixed_fp,125,65,88567,40,0,15.68045711517334,10,-1.96875,-2.5
replay,lr,0.5,new_fn,125,65,83458,2,1,15.543669700622559,1,6.90625,11.0625
replay,lr,0.5,fixed_fn,125,65,86516,2,1,16.08491325378418,1,5.75,12.3125
replay,lr,0.95,new_fp,125,65,123834,40,0,6.010501861572266,87,-2.765625,-1.2734375
