index,group,frame,scene,world,token,base,points,normal,anomaly,valid,range_median,intensity_median,anomaly_range_median,anomaly_intensity_median
12927,anomaly_nuscenes,591,scene-0023,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0023/world.json,f03226137d2f4019859423ea7668b772,True,34752,25972,7,25979,7.990775108337402,0.0784313753247261,20.615976333618164,0.04313725605607033
12928,anomaly_nuscenes,593,scene-0023,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0023/world.json,758a94e8b98247a09c21afaa44596f9f,True,34688,25868,33,25901,7.897464275360107,0.0784313753247261,5.449230670928955,0.25882354378700256
12929,normal_nuscenes,600,scene-0024,,a32c886d528f40db9449923c41bed0bb,True,34720,24815,0,24815,7.872401237487793,0.0784313753247261,,
12930,normal_nuscenes,602,scene-0024,,ed3a0bae8e0a4b1f81230876df4684e6,True,34720,24674,0,24674,8.236526489257812,0.0784313753247261,,
12931,normal_nuscenes,598,scene-0024,,51620ebfbac841ebacb66c6b9cf75f0a,True,34752,24592,0,24592,8.12537670135498,0.07058823853731155,,
12932,normal_nuscenes,601,scene-0024,,a94d192641f14bb7a587524ff1f865a2,True,34752,24859,0,24859,7.979226589202881,0.07058823853731155,,
12933,normal_nuscenes,605,scene-0024,,a466ac0c771b44a7ac9b57ac50e7f946,True,34720,25020,0,25020,8.305607795715332,0.07058823853731155,,
12934,normal_nuscenes,604,scene-0024,,42f7a460a9aa4d8aad4269f90166b855,True,34720,25202,0,25202,8.416759490966797,0.07058823853731155,,
12935,normal_nuscenes,608,scene-0024,,1372cac851c3409c8b66ca6900dbf6d9,True,34688,25253,0,25253,7.899755954742432,0.07450980693101883,,
12936,normal_nuscenes,612,scene-0024,,cdf5405997b44b7ea036a8774a5b955d,True,34720,25305,0,25305,8.768890380859375,0.05882352963089943,,
12937,normal_nuscenes,610,scene-0024,,ea8ff1d6f27a483f97f5cee3d4492e8c,True,34656,25126,0,25126,9.170926094055176,0.05882352963089943,,
12938,normal_nuscenes,624,scene-0024,,4fbed4080d9246c298298f8aab305e1a,True,34720,25269,0,25269,9.636388778686523,0.054901961237192154,,
12939,normal_nuscenes,619,scene-0024,,d3b9cd302f1a44b79df97c87fd8b8544,True,34752,25225,0,25225,9.62081241607666,0.05098039284348488,,
12940,normal_nuscenes,620,scene-0024,,9382137755e84a4ab7c655e97b94773c,True,34752,25243,0,25243,9.445117950439453,0.05098039284348488,,
12941,normal_nuscenes,623,scene-0024,,82503fd6a82d495ba45210751f122deb,True,34720,25111,0,25111,9.184215545654297,0.0470588244497776,,
12942,normal_nuscenes,627,scene-0024,,5e43ca54b7374fb489e424df13c2a271,True,34752,25214,0,25214,9.059520721435547,0.04313725605607033,,
12943,normal_nuscenes,629,scene-0024,,fe24d442551e4117a53928b48e43c47e,True,34688,25416,0,25416,8.963287353515625,0.03921568766236305,,
12944,normal_nuscenes,625,scene-0024,,6d83e1aaf6944eebb475688685894dcb,True,34656,25791,0,25791,8.968514442443848,0.03921568766236305,,
12945,normal_nuscenes,630,scene-0024,,0643ba894c6e421a9ff0f0fcbc4e7c89,True,34688,26237,0,26237,8.7670316696167,0.04313725605607033,,
12946,normal_nuscenes,626,scene-0024,,de2ee14d4c094d69bb7d0d309ea87f27,True,34720,26706,0,26706,8.77718734741211,0.04313725605607033,,
12947,normal_nuscenes,631,scene-0024,,b7631bdf8f2b49f4be997d42947d9d3b,True,34752,27245,0,27245,9.506860733032227,0.03921568766236305,,
12948,normal_nuscenes,633,scene-0024,,5a677467e7ff4a219f496ff227dd5ecc,True,34688,27279,0,27279,9.4810791015625,0.03921568766236305,,
12949,normal_nuscenes,634,scene-0024,,04d8d34d01e84f4e9e8807cc282c177f,True,34720,27335,0,27335,9.309981346130371,0.03529411926865578,,
12950,normal_nuscenes,635,scene-0024,,039774e81d9740c88f7ffd335a3dc1e8,True,34752,27590,0,27590,9.019749641418457,0.03529411926865578,,
12951,normal_nuscenes,632,scene-0024,,7fbc74de1e074059bb83a53be7957453,True,34688,27565,0,27565,8.994258880615234,0.0313725508749485,,
12952,normal_nuscenes,636,scene-0024,,1708a372007942f78e1f2e8242a0b411,True,34720,27626,0,27626,8.962031364440918,0.0313725508749485,,
12953,anomaly_nuscenes,598,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,51620ebfbac841ebacb66c6b9cf75f0a,True,34752,24587,5,24592,8.12537670135498,0.07058823853731155,15.176591873168945,0.20000000298023224
12954,anomaly_nuscenes,599,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,6bf651a78e5e4c618ec231e6d28f291b,True,34720,24842,9,24851,8.215775489807129,0.07450980693101883,11.731101989746094,0.03529411926865578
12955,anomaly_nuscenes,601,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,a94d192641f14bb7a587524ff1f865a2,True,34752,24849,13,24862,7.980776786804199,0.07058823853731155,8.975245475769043,0.22745098173618317
12956,anomaly_nuscenes,604,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,42f7a460a9aa4d8aad4269f90166b855,True,34720,25197,7,25204,8.41865348815918,0.07058823853731155,28.178478240966797,0.08627451211214066
12957,anomaly_nuscenes,608,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,1372cac851c3409c8b66ca6900dbf6d9,True,34688,25248,14,25262,7.898677349090576,0.07450980693101883,25.322139739990234,0.09019608050584793
12958,anomaly_nuscenes,609,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,ae502f75bd844496a431da700d947bbc,True,34656,25226,42,25268,8.067949295043945,0.07450980693101883,6.125528812408447,0.14901961386203766
12959,anomaly_nuscenes,606,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,8eb0304e5ea445308afc5df2887c1716,True,34719,25442,52,25494,8.297765731811523,0.07058823853731155,8.386449813842773,0.08627451211214066
12960,anomaly_nuscenes,607,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,214bbe17e2c847899908de2fe5ac043e,True,34720,25277,90,25367,8.591333389282227,0.062745101749897,6.240331649780273,0.1411764770746231
12961,anomaly_nuscenes,612,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,cdf5405997b44b7ea036a8774a5b955d,True,34719,25178,129,25307,8.77329158782959,0.05882352963089943,5.108405590057373,0.054901961237192154
12962,anomaly_nuscenes,613,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,a1a1e239a7684f38b461a05da2bd5ac0,True,34718,25093,179,25272,8.95817756652832,0.05882352963089943,4.6995134353637695,0.0470588244497776
12963,anomaly_nuscenes,610,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,ea8ff1d6f27a483f97f5cee3d4492e8c,True,34655,24927,206,25133,9.173192024230957,0.05882352963089943,4.6354169845581055,0.05098039284348488
12964,anomaly_nuscenes,615,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,c0114e8606384a39926994881f14f25b,True,34751,24994,174,25168,9.533987998962402,0.05686274543404579,4.850797176361084,0.0470588244497776
12965,anomaly_nuscenes,616,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,5854352b2a1242269afc000d673e90d0,True,34783,25231,161,25392,9.54444408416748,0.05882352963089943,4.965057849884033,0.054901961237192154
12966,anomaly_nuscenes,621,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,7b8c1c831fab40a1a57ddb68f38ac1e7,True,34751,25086,148,25234,9.643632888793945,0.054901961237192154,5.06309175491333,0.06470588594675064
12967,anomaly_nuscenes,624,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,4fbed4080d9246c298298f8aab305e1a,True,34717,25117,154,25271,9.640297889709473,0.054901961237192154,5.492546081542969,0.14901961386203766
12968,anomaly_nuscenes,619,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,d3b9cd302f1a44b79df97c87fd8b8544,True,34752,25086,144,25230,9.624701499938965,0.05098039284348488,11.29414176940918,0.14313726127147675
12969,anomaly_nuscenes,620,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,9382137755e84a4ab7c655e97b94773c,True,34751,25115,130,25245,9.445759773254395,0.05098039284348488,10.021608352661133,0.16078431904315948
12970,anomaly_nuscenes,622,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,5787897a0050453d8e440a5168dade36,True,34778,25214,150,25364,9.374024391174316,0.05098039284348488,8.75350284576416,0.250980406999588
12971,anomaly_nuscenes,623,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,82503fd6a82d495ba45210751f122deb,True,34714,24946,167,25113,9.130733489990234,0.0470588244497776,7.253225803375244,0.250980406999588
12972,anomaly_nuscenes,629,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,fe24d442551e4117a53928b48e43c47e,True,34683,25125,295,25420,8.92061996459961,0.03921568766236305,5.196848392486572,0.23529411852359772
12973,anomaly_nuscenes,625,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,6d83e1aaf6944eebb475688685894dcb,True,34649,25569,231,25800,8.874120712280273,0.03921568766236305,6.315004825592041,0.24313725531101227
12974,anomaly_nuscenes,630,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,0643ba894c6e421a9ff0f0fcbc4e7c89,True,34683,26095,145,26240,8.732403755187988,0.04313725605607033,8.878135681152344,0.2549019753932953
12975,anomaly_nuscenes,626,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,de2ee14d4c094d69bb7d0d309ea87f27,True,34719,26627,85,26712,8.78011703491211,0.04313725605607033,11.93572998046875,0.2235294133424759
12976,anomaly_nuscenes,628,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,201a83b5af5e4103ab20ec1a9ca64f73,True,34656,27005,56,27061,9.17587661743164,0.03921568766236305,15.326482772827148,0.2235294133424759
12977,anomaly_nuscenes,631,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,b7631bdf8f2b49f4be997d42947d9d3b,True,34752,27223,30,27253,9.507549285888672,0.03921568766236305,18.763919830322266,0.22745098173618317
12978,anomaly_nuscenes,633,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,5a677467e7ff4a219f496ff227dd5ecc,True,34688,27260,29,27289,9.481639862060547,0.03921568766236305,22.158252716064453,0.11372549086809158
12979,anomaly_nuscenes,635,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,039774e81d9740c88f7ffd335a3dc1e8,True,34752,27579,20,27599,9.020389556884766,0.03529411926865578,19.91852378845215,0.04901960864663124
12980,anomaly_nuscenes,632,scene-0024,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0024/world.json,7fbc74de1e074059bb83a53be7957453,True,34687,27542,27,27569,8.995180130004883,0.0313725508749485,7.582788944244385,0.019607843831181526
12981,normal_nuscenes,650,scene-0025,,97379fbd6b434910b7cf4585da681284,True,34752,27258,0,27258,8.638036727905273,0.027450980618596077,,
12982,normal_nuscenes,649,scene-0025,,e3bd5a07985f42c8a76cbf4f1192c040,True,34688,27150,0,27150,8.63800048828125,0.027450980618596077,,
12983,normal_nuscenes,655,scene-0025,,bfd4f4bdad4a452694d68d6e84470952,True,34848,27112,0,27112,8.474985122680664,0.027450980618596077,,
12984,normal_nuscenes,660,scene-0025,,898dbe5651ca4d8380814c74f57452ef,True,34720,26925,0,26925,8.439753532409668,0.027450980618596077,,
12985,normal_nuscenes,662,scene-0025,,00c396be6229458ebf2c6e2ecbf8e757,True,34784,26971,0,26971,8.965909004211426,0.027450980618596077,,
12986,normal_nuscenes,664,scene-0025,,8f52a8681f414a73ba5d9dacfce9a520,True,34720,26864,0,26864,9.359636306762695,0.027450980618596077,,
12987,normal_nuscenes,666,scene-0025,,313c1860309e4991bbf53068167e5586,True,34688,26846,0,26846,8.471467971801758,0.027450980618596077,,
12988,normal_nuscenes,670,scene-0025,,b2ac57ecce8241aab2fb5e12c71086d5,True,34720,26865,0,26865,7.384910583496094,0.0313725508749485,,
12989,normal_nuscenes,671,scene-0025,,14575411695f49a8ae641c26c14ead54,True,34688,27025,0,27025,7.111100196838379,0.0313725508749485,,
12990,normal_nuscenes,674,scene-0025,,44faac05f57f40c8a2e7b35ae8d18356,True,34688,27140,0,27140,7.179094314575195,0.0313725508749485,,
12991,normal_nuscenes,675,scene-0025,,64ec3cb56f3044b1882857005602da58,True,34784,27319,0,27319,7.310781478881836,0.0313725508749485,,
12992,anomaly_nuscenes,644,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,a8bdd9726bfe438ea98d5457221b8f04,True,34718,27069,137,27206,8.618072509765625,0.027450980618596077,8.523882865905762,0.06666667014360428
12993,anomaly_nuscenes,657,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,8cc8b284917040c2934e6b59490d4a34,True,34686,26853,151,27004,8.318181037902832,0.027450980618596077,8.47191333770752,0.062745101749897
12994,anomaly_nuscenes,667,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,40188a34a757470181e9e04a383d023c,True,34813,26959,145,27104,8.26179313659668,0.027450980618596077,8.405416488647461,0.0784313753247261
12995,anomaly_nuscenes,659,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,368e7861092141a9a24c3cfdaa428a4a,True,34651,26794,108,26902,8.287199020385742,0.027450980618596077,8.326478004455566,0.03333333507180214
12996,anomaly_nuscenes,660,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,898dbe5651ca4d8380814c74f57452ef,True,34717,26734,189,26923,8.412650108337402,0.027450980618596077,7.027171611785889,0.05882352963089943
12997,anomaly_nuscenes,664,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,8f52a8681f414a73ba5d9dacfce9a520,True,34717,26553,312,26865,9.312448501586914,0.027450980618596077,4.187522888183594,0.0313725508749485
12998,anomaly_nuscenes,672,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,2ab44318fc2448bfa9dccbb91c669ff8,True,34685,26592,284,26876,8.994369506835938,0.027450980618596077,4.285648345947266,0.0313725508749485
12999,anomaly_nuscenes,666,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,313c1860309e4991bbf53068167e5586,True,34686,26622,222,26844,8.462813377380371,0.027450980618596077,4.976934432983398,0.04313725605607033
13000,anomaly_nuscenes,668,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,bb5523f228114d329371bff92e63806d,True,34717,26608,171,26779,8.095063209533691,0.027450980618596077,7.908651351928711,0.05882352963089943
13001,anomaly_nuscenes,669,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,41cdb6ebdb824b87b2e942e000ceaf2c,True,34719,26694,163,26857,7.7522873878479,0.0313725508749485,8.053014755249023,0.07450980693101883
13002,anomaly_nuscenes,670,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,b2ac57ecce8241aab2fb5e12c71086d5,True,34717,26712,154,26866,7.369536876678467,0.0313725508749485,7.532856464385986,0.09803921729326248
13003,anomaly_nuscenes,676,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,007e5d024b434d82b3f3d39eac9bdaa1,True,34718,26745,183,26928,7.037154197692871,0.0313725508749485,6.824944019317627,0.10588235408067703
13004,anomaly_nuscenes,671,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,14575411695f49a8ae641c26c14ead54,True,34683,26802,220,27022,7.044902324676514,0.0313725508749485,6.1703691482543945,0.11764705926179886
13005,anomaly_nuscenes,673,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,f2b5499c25f84d329c72763e38b0ca7f,True,34653,26764,275,27039,6.9998884201049805,0.0313725508749485,5.676994800567627,0.12156862765550613
13006,anomaly_nuscenes,674,scene-0025,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0025/world.json,44faac05f57f40c8a2e7b35ae8d18356,True,34685,26821,318,27139,7.098133563995361,0.0313725508749485,5.660192489624023,0.12156862765550613
13007,normal_nuscenes,678,scene-0026,,aa5c5a80e4d6468c8e9c4aa4af64e2e0,True,34784,27275,0,27275,7.498381614685059,0.03529411926865578,,
13008,normal_nuscenes,683,scene-0026,,383f04890ea44277955618ec54154336,True,34720,27091,0,27091,7.6079583168029785,0.03529411926865578,,
13009,normal_nuscenes,677,scene-0026,,834f8cd927574823b528835df54df54d,True,34752,27262,0,27262,8.106473922729492,0.04313725605607033,,
13010,normal_nuscenes,686,scene-0026,,e2f4c1c80580464299825411c0c9c28f,True,34688,25410,0,25410,8.636083602905273,0.0470588244497776,,
13011,normal_nuscenes,684,scene-0026,,71c4336b16874bb99dfac05ffc463a2f,True,34688,26628,0,26628,8.340157508850098,0.0470588244497776,,
13012,normal_nuscenes,691,scene-0026,,84233b3f56fc4b7aa17c7d473d698be8,True,34720,26979,0,26979,8.330707550048828,0.04313725605607033,,
13013,normal_nuscenes,690,scene-0026,,d5d96ae77d1f4ef5997fbfb3c081e3a2,True,34752,26545,0,26545,8.684661865234375,0.03529411926865578,,
13014,normal_nuscenes,682,scene-0026,,e473f437bfa342408c923776fdac65b7,True,34656,26783,0,26783,8.931727409362793,0.027450980618596077,,
13015,normal_nuscenes,695,scene-0026,,2b1a99ba0f9a496794b500470cb6f965,True,34688,26305,0,26305,9.277563095092773,0.027450980618596077,,
13016,normal_nuscenes,693,scene-0026,,8fa45874c36649d19313eecd5f1b002b,True,34720,25727,0,25727,9.256258964538574,0.0313725508749485,,
13017,normal_nuscenes,685,scene-0026,,9c7dd5b5d271401d86f1f1f04a54a189,True,34752,25786,0,25786,9.326395034790039,0.0313725508749485,,
13018,normal_nuscenes,698,scene-0026,,46a8f05811e54efc9e2eabc192d79e3a,True,34720,25785,0,25785,8.92464828491211,0.0313725508749485,,
13019,normal_nuscenes,697,scene-0026,,2ce57b75860141ebb14aa929ee71cc92,True,34752,25770,0,25770,8.089202880859375,0.0313725508749485,,
13020,normal_nuscenes,696,scene-0026,,5b82c872489544e2b9fe5e17767d776e,True,34752,25603,0,25603,7.816709518432617,0.0313725508749485,,
13021,normal_nuscenes,688,scene-0026,,2c5c373172014a93ab26c207fa735cce,True,34720,25524,0,25524,8.467453002929688,0.027450980618596077,,
13022,normal_nuscenes,701,scene-0026,,6c14f7f40f2748a385ee625113b53667,True,34752,25596,0,25596,8.92892837524414,0.027450980618596077,,
13023,normal_nuscenes,692,scene-0026,,8dff75ec0782443fbeb9a7b195e77bef,True,34656,25990,0,25990,9.839376449584961,0.027450980618596077,,
13024,normal_nuscenes,706,scene-0026,,5079171d4f5f46d5b1e7ff7f24b68a0a,True,34688,26477,0,26477,9.414779663085938,0.027450980618596077,,
13025,normal_nuscenes,705,scene-0026,,45c53c79d18a41b49c81144e40fbbeb2,True,34720,27084,0,27084,9.070666313171387,0.0313725508749485,,
13026,normal_nuscenes,707,scene-0026,,9d87455a4c954f42b9d6f4dbaafbd8ed,True,34720,27335,0,27335,8.744300842285156,0.03529411926865578,,
13027,normal_nuscenes,703,scene-0026,,cb69169a7ee841c78d96cdcfa1c02237,True,34720,27316,0,27316,7.073017120361328,0.054901961237192154,,
13028,normal_nuscenes,709,scene-0026,,f4d0bdc7174c4156a6b5fc7674aa0dbc,True,34720,26763,0,26763,6.508939743041992,0.06666667014360428,,
13029,normal_nuscenes,708,scene-0026,,1a94d6ee2f8f4fea94667b531f4680ec,True,34720,26463,0,26463,6.2004547119140625,0.07058823853731155,,
13030,normal_nuscenes,714,scene-0026,,50c3279895d745828e4e4653eb462069,True,34720,26460,0,26460,6.139250755310059,0.0784313753247261,,
